protein_num,time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20
10,0.11336924,0.11338299,0.11348181,0.1136558,0.11386317,0.11407438,0.114239044,0.11439899,0.1145205,0.114645176,0.11471651,0.114788994,0.11485406,0.114914306,0.11496431,0.11498587,0.11500918,0.115035236,0.11505385,0.1150904,0.1150948
11,0.10290416,0.10287269,0.102815926,0.10272599,0.10264278,0.102528006,0.102426514,0.10230377,0.102191724,0.10206775,0.101946525,0.10182822,0.101724006,0.10161104,0.10148864,0.101402655,0.10130069,0.10122116,0.10112214,0.101060994,0.10098849
12,0.08721557,0.08715719,0.08693834,0.08664333,0.086298056,0.085946895,0.085600555,0.08526499,0.08493531,0.08463049,0.08435413,0.084079295,0.08382461,0.083603926,0.083388716,0.08317408,0.083005436,0.08282238,0.08266781,0.082507,0.082398646
13,0.069425926,0.06934403,0.069046825,0.068613045,0.06811048,0.06761058,0.06712527,0.06664445,0.06621027,0.06579425,0.065412395,0.06506244,0.06473995,0.064438604,0.06415938,0.06390927,0.06367867,0.063474536,0.06327253,0.063091755,0.06293765
14,0.052151103,0.052073494,0.05175689,0.05127312,0.050734315,0.050176773,0.049629945,0.049121697,0.048645657,0.04820165,0.047805045,0.047428757,0.047097903,0.04677596,0.046497382,0.046240658,0.045998976,0.045792498,0.04558811,0.04540901,0.045241233
15,0.03712056,0.03705003,0.036756773,0.036311466,0.035796765,0.035271432,0.034762695,0.034290206,0.033847414,0.03344016,0.03307247,0.03273459,0.03242159,0.032139964,0.03188163,0.03165283,0.03143723,0.031242296,0.031065857,0.030914301,0.03076636
16,0.025109848,0.025053496,0.024818325,0.024439976,0.024007777,0.023570694,0.023145717,0.022742808,0.022378461,0.022044381,0.021742152,0.021461993,0.021210464,0.02097833,0.02077127,0.020579025,0.020406032,0.020253202,0.020111848,0.019982278,0.019867325
17,0.016180629,0.016141891,0.015967479,0.015683264,0.015352357,0.015014059,0.014693395,0.014388087,0.014109477,0.013855347,0.013624539,0.013411288,0.013223633,0.013052592,0.012896193,0.012752984,0.012625952,0.012510309,0.012405332,0.01230845,0.012222935
18,0.009957773,0.009931861,0.009811156,0.009614283,0.009381294,0.009141393,0.008912515,0.008697931,0.008501575,0.008324235,0.008162025,0.008015464,0.007882565,0.007762577,0.007654034,0.007555665,0.007466205,0.007385295,0.007313003,0.007246321,0.007187595
19,0.005863451,0.005846812,0.005769783,0.005641046,0.005487433,0.005329729,0.005178432,0.005037309,0.004908314,0.00479105,0.004684466,0.004588812,0.004501992,0.004422997,0.004351785,0.004288429,0.004230612,0.004178314,0.004130988,0.004087831,0.004049805
20,0.003308186,0.003298841,0.003252412,0.003173845,0.003078554,0.0029808,0.002886469,0.002799496,0.002719555,0.00264715,0.002581325,0.002522177,0.002467929,0.002420661,0.002376262,0.002337296,0.002302112,0.00227012,0.002241318,0.00221514,0.002191492
21,0.001791331,0.001786053,0.001760058,0.001714473,0.001659059,0.001602112,0.001546877,0.001495545,0.001448799,0.00140629,0.001367752,0.001333075,0.001302161,0.001274113,0.001248777,0.001225712,0.00120515,0.001186881,0.001169596,0.001154638,0.001140813
22,9.32E-04,9.29E-04,9.15E-04,8.90E-04,8.60E-04,8.28E-04,7.97E-04,7.69E-04,7.43E-04,7.19E-04,6.98E-04,6.79E-04,6.61E-04,6.46E-04,6.32E-04,6.19E-04,6.08E-04,5.98E-04,5.88E-04,5.80E-04,5.73E-04
23,4.67E-04,4.65E-04,4.58E-04,4.45E-04,4.29E-04,4.12E-04,3.96E-04,3.81E-04,3.67E-04,3.55E-04,3.43E-04,3.33E-04,3.24E-04,3.16E-04,3.09E-04,3.02E-04,2.96E-04,2.91E-04,2.86E-04,2.81E-04,2.77E-04
24,2.25E-04,2.24E-04,2.21E-04,2.15E-04,2.06E-04,1.98E-04,1.90E-04,1.82E-04,1.75E-04,1.69E-04,1.63E-04,1.58E-04,1.53E-04,1.49E-04,1.46E-04,1.42E-04,1.39E-04,1.36E-04,1.34E-04,1.32E-04,1.30E-04
25,1.05E-04,1.04E-04,1.03E-04,9.97E-05,9.58E-05,9.17E-05,8.77E-05,8.40E-05,8.07E-05,7.76E-05,7.49E-05,7.24E-05,7.01E-05,6.82E-05,6.64E-05,6.47E-05,6.33E-05,6.20E-05,6.08E-05,5.97E-05,5.88E-05
26,4.70E-05,4.69E-05,4.61E-05,4.47E-05,4.30E-05,4.11E-05,3.92E-05,3.75E-05,3.59E-05,3.45E-05,3.32E-05,3.21E-05,3.10E-05,3.01E-05,2.93E-05,2.85E-05,2.79E-05,2.73E-05,2.67E-05,2.62E-05,2.58E-05
27,2.04E-05,2.03E-05,2.00E-05,1.94E-05,1.86E-05,1.78E-05,1.69E-05,1.62E-05,1.55E-05,1.48E-05,1.43E-05,1.38E-05,1.33E-05,1.29E-05,1.25E-05,1.22E-05,1.19E-05,1.16E-05,1.14E-05,1.11E-05,1.10E-05
28,8.55E-06,8.53E-06,8.40E-06,8.14E-06,7.81E-06,7.44E-06,7.09E-06,6.76E-06,6.46E-06,6.19E-06,5.94E-06,5.72E-06,5.52E-06,5.34E-06,5.18E-06,5.04E-06,4.91E-06,4.79E-06,4.69E-06,4.60E-06,4.51E-06
29,3.47E-06,3.46E-06,3.41E-06,3.31E-06,3.17E-06,3.02E-06,2.87E-06,2.74E-06,2.61E-06,2.50E-06,2.40E-06,2.30E-06,2.22E-06,2.15E-06,2.08E-06,2.02E-06,1.97E-06,1.92E-06,1.88E-06,1.84E-06,1.80E-06
30,1.37E-06,1.36E-06,1.34E-06,1.30E-06,1.25E-06,1.19E-06,1.13E-06,1.07E-06,1.02E-06,9.78E-07,9.37E-07,9.00E-07,8.67E-07,8.38E-07,8.11E-07,7.87E-07,7.66E-07,7.47E-07,7.30E-07,7.14E-07,7.00E-07
31,5.21E-07,5.20E-07,5.12E-07,4.97E-07,4.76E-07,4.53E-07,4.30E-07,4.09E-07,3.89E-07,3.72E-07,3.56E-07,3.42E-07,3.29E-07,3.17E-07,3.07E-07,2.98E-07,2.89E-07,2.82E-07,2.75E-07,2.69E-07,2.64E-07
32,1.93E-07,1.92E-07,1.90E-07,1.84E-07,1.76E-07,1.68E-07,1.59E-07,1.51E-07,1.44E-07,1.37E-07,1.31E-07,1.26E-07,1.21E-07,1.17E-07,1.13E-07,1.09E-07,1.06E-07,1.04E-07,1.01E-07,9.88E-08,9.67E-08
33,6.93E-08,6.91E-08,6.82E-08,6.62E-08,6.33E-08,6.02E-08,5.71E-08,5.42E-08,5.16E-08,4.92E-08,4.70E-08,4.51E-08,4.33E-08,4.18E-08,4.04E-08,3.91E-08,3.80E-08,3.69E-08,3.60E-08,3.52E-08,3.45E-08
34,2.42E-08,2.41E-08,2.38E-08,2.31E-08,2.21E-08,2.10E-08,2.00E-08,1.89E-08,1.80E-08,1.71E-08,1.64E-08,1.57E-08,1.51E-08,1.45E-08,1.40E-08,1.36E-08,1.32E-08,1.28E-08,1.25E-08,1.22E-08,1.20E-08
35,8.21E-09,8.20E-09,8.09E-09,7.86E-09,7.52E-09,7.15E-09,6.78E-09,6.43E-09,6.11E-09,5.82E-09,5.55E-09,5.32E-09,5.11E-09,4.92E-09,4.75E-09,4.60E-09,4.46E-09,4.34E-09,4.23E-09,4.13E-09,4.04E-09
36,2.71E-09,2.71E-09,2.68E-09,2.60E-09,2.49E-09,2.37E-09,2.24E-09,2.12E-09,2.02E-09,1.92E-09,1.83E-09,1.75E-09,1.68E-09,1.62E-09,1.56E-09,1.51E-09,1.47E-09,1.43E-09,1.39E-09,1.36E-09,1.33E-09
37,8.73E-10,8.72E-10,8.62E-10,8.37E-10,8.02E-10,7.62E-10,7.22E-10,6.84E-10,6.49E-10,6.18E-10,5.90E-10,5.64E-10,5.41E-10,5.21E-10,5.02E-10,4.86E-10,4.71E-10,4.58E-10,4.46E-10,4.35E-10,4.26E-10
38,2.74E-10,2.73E-10,2.70E-10,2.63E-10,2.52E-10,2.39E-10,2.26E-10,2.15E-10,2.04E-10,1.94E-10,1.85E-10,1.77E-10,1.69E-10,1.63E-10,1.57E-10,1.52E-10,1.47E-10,1.43E-10,1.39E-10,1.36E-10,1.33E-10
39,8.37E-11,8.36E-11,8.26E-11,8.04E-11,7.70E-11,7.32E-11,6.93E-11,6.57E-11,6.23E-11,5.92E-11,5.65E-11,5.40E-11,5.18E-11,4.98E-11,4.80E-11,4.64E-11,4.50E-11,4.37E-11,4.25E-11,4.15E-11,4.06E-11
40,2.49E-11,2.49E-11,2.47E-11,2.40E-11,2.30E-11,2.18E-11,2.07E-11,1.96E-11,1.86E-11,1.77E-11,1.68E-11,1.61E-11,1.54E-11,1.48E-11,1.43E-11,1.38E-11,1.34E-11,1.30E-11,1.27E-11,1.23E-11,1.21E-11
41,7.26E-12,7.25E-12,7.18E-12,6.99E-12,6.70E-12,6.37E-12,6.03E-12,5.71E-12,5.41E-12,5.14E-12,4.90E-12,4.68E-12,4.49E-12,4.32E-12,4.16E-12,4.02E-12,3.89E-12,3.78E-12,3.68E-12,3.59E-12,3.51E-12
42,2.06E-12,2.06E-12,2.04E-12,1.99E-12,1.91E-12,1.81E-12,1.72E-12,1.62E-12,1.54E-12,1.46E-12,1.39E-12,1.33E-12,1.28E-12,1.23E-12,1.18E-12,1.14E-12,1.11E-12,1.07E-12,1.04E-12,1.02E-12,9.95E-13
43,5.73E-13,5.72E-13,5.67E-13,5.52E-13,5.30E-13,5.04E-13,4.77E-13,4.51E-13,4.28E-13,4.06E-13,3.87E-13,3.70E-13,3.54E-13,3.41E-13,3.28E-13,3.17E-13,3.07E-13,2.98E-13,2.90E-13,2.83E-13,2.76E-13
44,1.56E-13,1.55E-13,1.54E-13,1.50E-13,1.44E-13,1.37E-13,1.30E-13,1.23E-13,1.16E-13,1.10E-13,1.05E-13,1.00E-13,9.63E-14,9.25E-14,8.91E-14,8.60E-14,8.33E-14,8.08E-14,7.87E-14,7.67E-14,7.49E-14
45,4.13E-14,4.12E-14,4.09E-14,3.99E-14,3.83E-14,3.64E-14,3.45E-14,3.26E-14,3.09E-14,2.93E-14,2.79E-14,2.67E-14,2.56E-14,2.46E-14,2.37E-14,2.28E-14,2.21E-14,2.15E-14,2.09E-14,2.03E-14,1.99E-14
46,1.07E-14,1.07E-14,1.06E-14,1.03E-14,9.96E-15,9.47E-15,8.97E-15,8.48E-15,8.03E-15,7.63E-15,7.27E-15,6.94E-15,6.65E-15,6.38E-15,6.15E-15,5.94E-15,5.74E-15,5.57E-15,5.42E-15,5.29E-15,5.16E-15
47,2.73E-15,2.73E-15,2.70E-15,2.56E-15,2.54E-15,2.41E-15,2.28E-15,2.16E-15,2.05E-15,1.94E-15,1.85E-15,1.77E-15,1.69E-15,1.62E-15,1.56E-15,1.51E-15,1.46E-15,1.42E-15,1.38E-15,1.34E-15,1.31E-15
48,6.79E-16,6.79E-16,6.72E-16,6.37E-16,6.32E-16,6.01E-16,5.70E-16,5.38E-16,5.10E-16,4.84E-16,4.61E-16,4.40E-16,4.22E-16,4.05E-16,3.90E-16,3.76E-16,3.64E-16,3.53E-16,3.43E-16,3.35E-16,3.27E-16
49,1.66E-16,1.66E-16,1.65E-16,5.91E-17,1.54E-16,1.48E-16,1.39E-16,1.32E-16,1.25E-16,1.18E-16,1.13E-16,1.08E-16,1.03E-16,9.89E-17,9.51E-17,9.19E-17,8.89E-17,8.62E-17,8.38E-17,8.17E-17,7.97E-17
50,3.97E-17,3.96E-17,4.06E-17,1.34E-16,3.70E-17,3.63E-17,3.40E-17,3.17E-17,3.00E-17,2.83E-17,2.70E-17,2.57E-17,2.46E-17,2.37E-17,2.28E-17,2.20E-17,2.13E-17,2.06E-17,2.01E-17,1.95E-17,1.91E-17
51,9.30E-18,9.31E-18,1.10E-17,-2.65E-17,8.72E-18,8.02E-18,7.69E-18,7.43E-18,6.93E-18,6.64E-18,6.33E-18,6.04E-18,5.78E-18,5.55E-18,5.44E-18,5.15E-18,4.99E-18,4.84E-18,4.70E-18,4.58E-18,4.47E-18
52,2.14E-18,2.10E-18,1.46E-19,-1.06E-16,2.00E-18,1.96E-18,2.52E-18,1.21E-18,1.46E-18,1.53E-18,1.46E-18,1.39E-18,1.33E-18,1.28E-18,1.22E-18,1.19E-18,1.15E-18,1.11E-18,1.08E-18,1.05E-18,1.03E-18
53,4.83E-19,4.79E-19,-5.30E-21,-5.97E-18,4.24E-19,6.01E-19,2.93E-19,5.62E-19,3.84E-19,3.33E-19,3.33E-19,3.14E-19,3.01E-19,2.89E-19,3.21E-19,2.68E-19,2.59E-19,2.52E-19,2.49E-19,2.38E-19,2.32E-19
54,1.07E-19,5.96E-20,-2.35E-19,4.38E-17,8.08E-20,-3.66E-19,-9.10E-20,1.46E-19,1.38E-19,8.28E-20,7.79E-20,6.97E-20,6.67E-20,6.40E-20,2.78E-20,6.05E-20,5.70E-20,5.58E-20,5.25E-20,5.28E-20,5.15E-20
55,2.33E-20,-7.33E-20,2.54E-19,5.74E-17,2.71E-20,5.05E-19,-5.84E-19,1.79E-19,4.08E-20,1.57E-20,1.01E-20,1.53E-20,1.45E-20,1.39E-20,4.35E-20,1.37E-20,1.22E-20,1.21E-20,1.81E-20,1.14E-20,1.12E-20
56,4.97E-21,6.45E-20,-1.67E-19,-2.67E-17,2.32E-20,-1.17E-19,4.66E-20,5.49E-20,5.61E-20,1.28E-21,6.57E-21,2.89E-21,3.12E-21,2.98E-21,4.80E-20,3.20E-22,2.44E-21,2.59E-21,6.65E-21,2.43E-21,2.40E-21
57,1.04E-21,-1.07E-19,4.27E-19,-2.89E-17,4.71E-21,9.50E-20,3.14E-19,-2.10E-19,-4.39E-20,1.30E-20,-1.93E-21,1.10E-21,6.48E-22,6.26E-22,8.86E-21,3.28E-21,3.97E-22,5.45E-22,-1.04E-21,5.18E-22,5.03E-22
58,2.16E-22,-4.80E-21,2.57E-19,-2.17E-19,-7.95E-21,-3.63E-19,-5.43E-19,-8.95E-20,4.82E-20,-1.57E-20,2.62E-21,4.31E-22,1.34E-22,1.29E-22,1.11E-20,4.20E-21,5.64E-22,1.12E-22,-3.42E-21,1.10E-22,1.04E-22
59,4.37E-23,-1.05E-20,-4.79E-20,-5.73E-17,-8.90E-21,-6.86E-19,4.75E-19,-2.50E-20,2.23E-20,6.81E-21,-1.22E-21,1.95E-22,3.09E-23,2.61E-23,-3.80E-20,-1.64E-21,1.19E-22,2.33E-23,4.59E-21,3.09E-23,2.11E-23
60,8.72E-24,-2.44E-19,-1.02E-20,-6.82E-17,2.72E-21,-8.07E-19,8.06E-19,3.97E-20,1.69E-20,-7.91E-21,-3.35E-21,-6.45E-24,-1.24E-24,5.35E-24,-3.58E-20,-5.83E-21,-1.00E-22,5.10E-24,2.16E-21,9.06E-23,4.21E-24
61,1.71E-24,-2.14E-20,-2.02E-18,4.59E-17,1.90E-21,2.55E-19,6.69E-19,2.44E-20,5.21E-21,5.67E-21,-2.02E-21,2.93E-22,5.98E-24,1.27E-24,-4.68E-20,8.20E-22,1.33E-22,5.91E-25,2.82E-21,-6.45E-23,8.28E-25
62,3.31E-25,7.05E-21,-5.19E-19,-3.52E-17,4.71E-21,2.56E-19,1.67E-18,1.44E-21,-3.85E-21,-1.13E-20,8.39E-22,2.03E-23,2.30E-25,3.78E-25,-5.35E-21,-3.17E-21,1.21E-22,4.90E-25,-1.45E-21,1.63E-23,1.64E-25
63,6.28E-26,1.39E-21,9.12E-19,-3.15E-17,7.25E-22,3.95E-19,-3.84E-19,3.78E-20,-6.59E-20,6.95E-22,1.88E-21,-2.58E-22,1.31E-24,-4.70E-28,-3.46E-20,-6.73E-22,-5.51E-23,4.62E-26,5.85E-22,2.60E-23,3.67E-26
64,1.18E-26,1.83E-20,3.72E-20,1.34E-16,-4.26E-21,-1.84E-19,-4.22E-19,-3.88E-20,-2.66E-20,-7.90E-22,3.20E-22,3.67E-23,-7.13E-24,-2.00E-25,6.42E-21,-2.30E-21,-2.60E-22,3.83E-25,-3.65E-22,-7.38E-23,6.38E-27
65,2.17E-27,-1.73E-20,-1.70E-18,-5.49E-17,2.49E-21,-1.64E-19,1.82E-19,-3.79E-20,-7.30E-21,-9.15E-21,-1.31E-21,-2.19E-22,1.27E-24,-1.52E-25,6.09E-21,1.08E-21,-4.40E-22,-6.14E-26,-7.38E-22,4.50E-23,-4.82E-27
66,3.93E-28,-7.97E-21,3.93E-19,7.64E-17,-9.20E-22,-8.66E-19,-9.68E-20,-8.92E-20,-7.20E-20,-9.57E-21,-2.54E-21,1.09E-22,4.32E-24,4.08E-26,6.60E-20,-3.86E-22,1.34E-22,-2.16E-25,-1.66E-21,7.34E-23,-1.71E-27
67,7.02E-29,-3.93E-21,-1.52E-19,2.19E-16,1.85E-21,-2.43E-19,-2.22E-20,4.50E-21,1.13E-20,-1.45E-20,-1.02E-21,1.06E-22,-7.32E-25,2.10E-27,-1.22E-19,1.38E-21,-1.32E-22,2.95E-27,-3.10E-22,2.50E-23,7.84E-28
68,1.24E-29,5.00E-21,2.80E-22,1.00E-16,-2.39E-21,-5.63E-19,2.83E-21,-1.43E-21,1.23E-21,1.14E-20,2.95E-21,1.25E-22,4.28E-25,1.11E-25,-7.40E-20,-2.94E-21,6.99E-23,3.23E-25,2.16E-21,-1.01E-23,2.64E-27
69,2.15E-30,3.13E-21,-1.79E-18,-8.07E-17,1.02E-21,-5.38E-19,-3.66E-20,-2.14E-20,2.12E-20,-2.73E-20,-1.19E-21,-2.82E-22,3.28E-24,-6.80E-27,5.30E-20,-1.53E-21,-4.70E-23,2.57E-25,1.09E-21,4.76E-23,1.27E-28
70,3.67E-31,-2.04E-21,2.17E-18,-7.60E-17,-2.07E-21,5.80E-19,1.59E-19,-4.34E-20,1.42E-20,-3.98E-20,3.27E-21,-2.85E-23,2.55E-24,-7.64E-26,-1.34E-20,-5.19E-21,-3.36E-22,6.82E-26,9.11E-22,-2.73E-23,-1.82E-27
71,6.20E-32,-9.74E-23,-1.41E-18,-9.26E-17,8.72E-23,6.25E-20,3.69E-20,1.95E-20,3.65E-20,7.34E-21,1.39E-21,-9.33E-24,4.74E-24,-4.87E-26,2.98E-20,-3.44E-22,5.03E-23,-1.29E-26,-1.84E-22,2.16E-23,-9.17E-28
72,1.03E-32,2.30E-23,2.20E-19,1.80E-16,2.70E-21,2.46E-20,-1.84E-19,2.74E-19,7.57E-20,-6.16E-21,-2.66E-21,-5.74E-23,-2.58E-24,1.38E-26,2.28E-21,-2.20E-21,-1.93E-22,-5.18E-25,-5.40E-22,-4.37E-24,4.45E-29
73,1.69E-33,-5.51E-23,-3.66E-19,-3.44E-17,-3.44E-22,1.15E-19,2.07E-19,1.35E-19,-5.68E-21,1.55E-20,-3.05E-21,5.03E-22,8.35E-25,5.61E-26,-6.03E-21,2.29E-21,-3.20E-22,2.03E-25,-2.45E-22,-4.51E-24,-2.06E-28
74,2.74E-34,-9.92E-24,7.45E-19,-1.02E-16,1.55E-23,-2.37E-19,-3.73E-19,7.73E-20,-2.04E-20,1.30E-20,1.29E-22,-7.00E-24,-1.32E-24,1.75E-26,-1.91E-20,8.97E-21,1.97E-23,3.70E-25,-1.14E-22,2.12E-23,1.42E-27
75,4.37E-35,-3.42E-23,-5.95E-20,-3.83E-17,8.51E-22,-1.30E-19,2.20E-19,1.85E-20,-5.00E-21,-2.22E-20,1.36E-21,1.85E-22,1.60E-24,-3.57E-27,-1.79E-21,1.51E-21,-9.35E-23,-2.52E-25,1.43E-22,5.50E-24,4.58E-28
76,6.89E-36,-6.83E-24,-1.30E-18,3.28E-17,-2.51E-21,-3.77E-21,6.28E-19,-1.97E-19,-3.15E-20,-5.03E-20,2.13E-21,-1.60E-22,5.86E-24,-2.95E-27,-4.82E-21,-1.30E-21,4.69E-22,-4.75E-25,4.04E-22,-1.60E-23,-2.17E-27
77,1.07E-36,-2.85E-24,9.35E-19,-3.77E-17,2.76E-21,1.24E-19,-5.30E-20,-1.90E-19,2.86E-21,3.61E-21,2.34E-21,1.01E-23,2.86E-24,4.89E-26,-3.93E-21,3.60E-21,3.35E-22,4.12E-25,3.31E-22,-1.30E-23,-1.35E-28
78,1.65E-37,-8.69E-25,4.03E-18,4.17E-18,1.60E-21,1.59E-19,2.37E-19,-1.77E-19,-2.25E-20,-5.36E-22,8.94E-23,-1.02E-22,-9.32E-25,-1.34E-26,-5.63E-20,1.98E-21,-2.01E-22,-2.13E-25,1.76E-22,2.60E-23,-1.03E-27
79,2.50E-38,-3.04E-25,1.61E-18,5.76E-17,-1.59E-21,3.05E-19,-5.98E-19,6.98E-20,-1.27E-20,-4.02E-20,1.42E-21,-3.27E-23,1.30E-24,5.96E-27,1.21E-20,3.71E-21,-1.50E-22,2.07E-25,2.20E-22,-2.15E-24,6.45E-28
80,3.74E-39,-2.75E-25,-5.40E-19,-2.35E-18,-7.49E-22,-1.13E-19,-8.66E-20,-8.75E-21,1.92E-20,2.21E-20,-1.22E-21,1.23E-22,-1.65E-24,-5.82E-28,1.97E-20,-3.00E-21,-1.85E-22,2.24E-25,1.73E-22,2.83E-23,6.31E-28
81,5.53E-40,-4.75E-26,-6.48E-19,1.98E-19,5.20E-22,1.19E-19,-3.96E-19,-3.89E-20,1.59E-21,2.11E-20,2.95E-22,7.64E-24,-5.36E-24,3.32E-27,3.13E-20,2.68E-21,1.42E-22,3.04E-25,-4.75E-22,-9.13E-24,-1.44E-27
82,8.08E-41,-2.47E-27,-3.29E-18,2.81E-17,2.58E-21,2.20E-19,2.48E-19,6.35E-20,1.57E-21,4.61E-20,-4.63E-22,2.34E-22,-1.28E-24,-2.31E-27,-2.76E-20,3.30E-21,1.82E-22,-2.20E-25,3.59E-22,2.01E-23,-6.23E-28
83,1.16E-41,-2.31E-29,6.88E-18,7.26E-18,2.96E-22,-2.92E-19,-2.35E-19,-4.74E-20,-8.73E-21,1.77E-20,3.50E-22,6.50E-23,3.22E-24,-6.40E-27,-2.14E-20,5.89E-21,-3.66E-22,-3.68E-25,1.93E-22,-7.23E-24,-1.66E-27
84,1.60E-42,-6.66E-28,3.22E-18,-2.51E-17,9.72E-22,3.11E-19,2.67E-20,2.18E-19,-5.29E-21,5.33E-21,7.77E-22,7.97E-24,2.48E-24,4.12E-27,-4.38E-20,3.12E-23,1.20E-22,1.10E-26,1.22E-22,-2.19E-23,2.04E-28
85,1.64E-43,8.86E-30,2.38E-18,-5.04E-18,2.01E-21,-6.26E-20,4.47E-21,1.30E-19,-3.98E-21,-7.67E-21,-1.94E-21,6.55E-23,1.73E-24,-1.15E-26,-3.38E-20,5.73E-22,-9.96E-23,-5.56E-25,-3.60E-22,2.11E-24,4.86E-28
86,0,-1.44E-28,-3.49E-18,-2.34E-17,1.46E-21,-4.27E-20,2.44E-20,-3.66E-21,-9.06E-21,3.19E-21,7.13E-22,-7.73E-24,-1.65E-26,2.05E-27,-4.50E-20,1.84E-21,-2.28E-22,9.76E-26,4.57E-24,3.70E-24,3.69E-29
87,0,-4.64E-29,2.94E-18,5.25E-18,1.09E-21,2.33E-19,7.65E-20,-3.36E-20,1.17E-21,1.20E-20,2.89E-21,-4.93E-23,-5.21E-25,8.43E-27,3.14E-21,-8.01E-22,-1.04E-22,1.78E-25,-2.27E-22,5.60E-24,4.06E-28
88,0,-5.95E-29,-4.21E-18,-2.76E-17,3.24E-21,-1.15E-19,4.49E-21,1.33E-19,-1.11E-21,-4.35E-20,-1.40E-21,-3.29E-23,2.93E-25,1.71E-26,-1.29E-21,6.30E-21,-1.53E-22,1.53E-25,5.50E-22,2.19E-24,-2.38E-28
89,0,-8.15E-30,-2.53E-20,-1.62E-17,-9.58E-24,-7.65E-20,-2.83E-20,8.47E-21,1.79E-21,8.87E-21,-2.03E-21,-7.56E-23,1.94E-24,2.86E-26,5.55E-21,-2.12E-21,9.34E-23,2.03E-25,-2.03E-22,8.56E-24,8.29E-29
90,0,1.18E-30,3.49E-19,-7.89E-18,1.26E-21,1.39E-19,6.74E-21,1.05E-20,5.46E-21,9.93E-21,-4.55E-22,7.22E-24,-7.11E-25,-4.15E-27,1.11E-20,2.86E-21,1.18E-22,2.08E-25,-2.19E-22,-5.92E-26,-2.70E-28
91,0,2.80E-30,1.69E-19,-1.38E-17,1.16E-21,1.46E-20,-1.36E-20,5.25E-21,-2.36E-21,1.76E-22,-9.72E-22,-2.24E-23,2.33E-24,1.28E-27,1.30E-20,-2.28E-21,-3.54E-23,5.16E-26,-9.75E-23,-1.63E-25,3.21E-28
92,0,2.45E-31,1.03E-18,3.88E-17,6.73E-22,-2.09E-20,-1.05E-20,2.41E-20,6.18E-22,-3.48E-21,6.78E-22,-3.87E-23,7.76E-25,-1.33E-27,1.64E-21,1.49E-21,3.61E-22,1.67E-25,-2.11E-22,-7.88E-26,3.28E-28
