protein_num,time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47,time48,time49,time50,time51,time52,time53,time54,time55,time56,time57,time58,time59,time60,time61,time62,time63,time64,time65,time66,time67,time68,time69,time70,time71,time72,time73,time74,time75,time76,time77,time78,time79,time80,time81,time82,time83,time84,time85,time86,time87,time88,time89,time90,time91,time92,time93,time94,time95,time96,time97,time98,time99,time100
0,0.000045535959665334196,0.003759212348369572,0.01889223392211224,0.03413614860089139,0.042464034383687704,0.04609153367467324,0.047590120447011386,0.048238389775690386,0.04855708445197755,0.04874522569665401,0.04887764397696901,0.0489827274007833,0.04907164902132101,0.04914917976143046,0.04921766955475521,0.04927851459212709,0.04933270202614457,0.049381016084605184,0.04942411953212764,0.04946258884400809,0.04949693183069859,0.049527598292945924,0.04955498763996216,0.049579454966069615,0.049601316183561006,0.049620852475193745,0.04963831420248349,0.04965392435414012,0.049667881596332154,0.049680362974125855,0.04969152630583909,0.04970151230646972,0.049710446471655276,0.04971844074997094,0.04972559502788295,0.04973199844883982,0.04973773058545214,0.04974286248157406,0.04974745757886611,0.04975157254111529,0.04975525798766988,0.04975855914626707,0.04976151643431412,0.049764165976537725,0.04976654006615471,0.049768667575824786,0.049770574323890295,0.04977228340095946,0.049773815461018465,0.049775188981236534,0.04977642049361248,0.049777524791755984,0.04977851511540747,0.049779403315160786,0.049780199999550453,0.04978091466638295,0.04978155582004529,0.049782131076333835,0.049782647256042444,0.04978311046864564,0.049783526187123804,0.04978389931478187,0.04978423424498939,0.04978453491468634,0.049784804852127836,0.0497850472196341,0.04978526485185568,0.04978546028994215,0.049785635812182434,0.04978579346138208,0.04978593506940034,0.04978606227903591,0.049786176563739876,0.04978627924516554,0.04978637150891433,0.0497864544186445,0.049786528928701945,0.04978659589541997,0.04978665608726041,0.04978671019389495,0.04978675883434206,0.049786802564243976,0.04978684188240353,0.04978687723661626,0.04978690902895182,0.049786937620436164,0.04978696333528689,0.04978698646464787,0.049787007270042184,0.049787025986348904,0.049787042824587485,0.04978705797431972,0.049787071605844495,0.04978708387220468,0.049787094910903905,0.04978710484552782,0.04978711378712462,0.04978712183553758,0.04978712908047363,0.0497871356026071,0.04978714147444983
1,0.00045535823064509726,0.02100109609000288,0.07501713413832627,0.11531954077989248,0.13417266518959603,0.1418523044313268,0.1449386143756761,0.14625739143041525,0.14690130073572927,0.1472797112509312,0.14754526756515096,0.14775564630221577,0.14793349403287273,0.14808846348605373,0.14822530119712682,0.14834682262047613,0.14845501534068176,0.14855145630185523,0.14863747674898817,0.14871423352887547,0.14878274487579873,0.1488439120704211,0.14889853492311003,0.14894732411005684,0.14899091157697067,0.1490298595486811,0.1490646684252439,0.14909578373882829,0.1491236022994158,0.14914847763130493,0.14917072478659538,0.14919062461004234,0.14920842751970506,0.1492243568603865,0.14923861187935,0.14925137036804734,0.1492627910083351,0.1492730154573507,0.14928217020032644,0.1492903681984216,0.14929771035427755,0.14930428681609825,0.14931017813849484,0.14931545631595647,0.14932018570337485,0.1493244238361535,0.14932822216091896,0.14933162668706548,0.14933467856732185,0.1493374146159863,0.14933986777076388,0.14934206750509804,0.14934404019602254,0.1493458094525195,0.1493473964087277,0.14934881998568275,0.14935009712512687,0.14935124299843863,0.14935227119309968,0.14935319387945087,0.14935402195983175,0.1493547652016865,0.14935543235656876,0.14935603126681055,0.14935656896059177,0.14935705173712394,0.1493574852429093,0.1493578745397628,0.1493582241658976,0.1493585381904365,0.14935882026232836,0.14935907365387313,0.1493593013000787,0.14935950583356913,0.14935968961595794,0.14935985476595667,0.14936000318454068,0.1493601365774398,0.149360256475356,0.1493603642520504,0.14936046114055276,0.14936054824765832,0.14936062656693566,0.1493606969903413,0.14936076031876497,0.1493608172713341,0.14936086849387376,0.1493609145662981,0.1493609560095522,0.14936099329148125,0.1493610268324306,0.1493610570099918,0.14936108416337138,0.14936110859743099,0.14936113058606126,0.14936115037544628,0.14936116818676826,0.1493611842189299,0.14936119865059821,0.1493612116424811,0.1493612233390175
2,0.0022767850619280702,0.0586605754287324,0.1489151623718284,0.19476069154535108,0.21194632593886026,0.2182606634120689,0.22068887533857004,0.22170593233913943,0.22219701163139335,0.222483464113193,0.22268351864325295,0.2228415585182609,0.2229749433728229,0.22309105068048782,0.22319349821004308,0.2232844260597636,0.22336534127063215,0.22343743697453272,0.22350171860668364,0.22355905856221026,0.22361022369861527,0.223655892010101,0.22369666454438053,0.22373307487993113,0.22376559709859656,0.22379465267149268,0.22382061647886956,0.22384382210153062,0.22386456648555875,0.22388311406099662,0.22389970038228144,0.22391453534894065,0.22392780605661083,0.22393967932287007,0.22395030392610263,0.22395981259104214,0.22396832375059247,0.22397594311034422,0.22398276503764286,0.22398887379645918,0.22399434464485707,0.2239992448110176,0.2240036343617589,0.22400756697530375,0.22401109062938276,0.2240142482141174,0.22401707807777455,0.22401961451346566,0.22402188819241967,0.22402392655101586,0.2240257541353087,0.2240273929087515,0.2240288625265974,0.22403018058081,0.22403136281877414,0.22403242333845177,0.22403337476270951,0.2240342283951649,0.2240349943590856,0.22403568172172356,0.22403629860555807,0.2240368522874477,0.224037349287248,0.22403779544746316,0.22403819600398014,0.22403855564955777,0.22403887859070937,0.22403916859830642,0.2240394290531517,0.22403966298657296,0.22403987311691587,0.2240400618818457,0.224040231467819,0.22404038383601935,0.22404052074572647,0.22404064377526287,0.22404075434076548,0.2240408537128958,0.2240409430319304,0.22404102332124765,0.22404109549939746,0.22404116039088665,0.22404121873588073,0.22404127119881032,0.22404131837629793,0.22404136080405354,0.22404139896320763,0.22404143328572612,0.22404146415972315,0.22404149193367828,0.22404151692076515,0.22404153940226337,0.2240415596308368,0.2240415778336242,0.2240415942146439,0.22404160895731687,0.22404162222637738,0.22404163417004813,0.2240416449213757,0.22404165460011177,0.2240416633138464
3,0.0075892656621870565,0.10922953609422122,0.19703362554314346,0.21925332510466758,0.22317523310539655,0.22386067418737568,0.22399852331428183,0.22403223347815757,0.22404200805609162,0.22404516929991572,0.22404622424649676,0.22404652410189854,0.2240465178071629,0.22404637033408073,0.22404615075215262,0.2240458930065441,0.2240456165253931,0.22404533366975055,0.22404505272833744,0.2240447793262351,0.22404451721459928,0.2240442687824224,0.22404403541823198,0.22404381777759214,0.22404361598489786,0.22404342978606082,0.2240432586647235,0.22404310192963917,0.2240429587805034,0.2240428283568829,0.2240427097741137,0.22404260214943789,0.22404250462027467,0.22404241635696642,0.22404233657109154,0.22404226452039805,0.22404219951127766,0.2240421408997946,0.22404208809087703,0.22404204053715196,0.2240419977368301,0.22404195923125317,0.22404192460234307,0.2240418934697632,0.22404186548818858,0.2240418403446659,0.22404181775584342,0.22404179746569058,0.22404177924277832,0.22404176287847938,0.2240417481846288,0.22404173499174593,0.2240417231472294,0.22404171251374153,0.224041702967771,0.22404169439825972,0.2240416867053511,0.22404167979944323,0.22404167359995153,0.22404166803445474,0.22404166303804254,0.22404165855242755,0.22404165452516234,0.2240416509093207,0.22404164766272833,0.22404164474750574,0.22404164212974784,0.2240416397789351,0.22404163766773125,0.22404163577158334,0.22404163406855368,0.22404163253878365,0.22404163116459275,0.22404162993009455,0.22404162882100948,0.22404162782452974,0.2240416269291787,0.2240416261246151,0.22404162540156458,0.22404162475171266,0.22404162416763185,0.2240416236426412,0.2240416231707541,0.22404162274651604,0.22404162236509895,0.2240416220221455,0.22404162171380912,0.2240416214365026,0.22404162118714382,0.22404162096283928,0.22404162076111062,0.22404162057966934,0.22404162041641057,0.2240416202695519,0.22404162013740886,0.22404162001853842,0.2240416199115393,0.22404161981530707,0.2240416197286597,0.22404161965068453,0.22404161958049554
4,0.018973125439924847,0.15253112372332173,0.19547686050796084,0.1850919357948243,0.1762289799821945,0.17218550804096489,0.17050273979119357,0.16977370140306294,0.16941516575998034,0.1692034838616051,0.16905449492169353,0.16893626271045245,0.16883621621686276,0.168748987139612,0.168671931107682,0.16860347691206154,0.16854251364089012,0.16848815876154968,0.1684396664520389,0.16839638801478457,0.16835775203749884,0.1683232523979673,0.16829243968702687,0.1682649143672975,0.1682403209949607,0.16821834320742698,0.16819869932436934,0.16818113846616403,0.1681654371209542,0.16815139610440846,0.1681388378651083,0.16812760409511113,0.16811755360979386,0.16810856046619396,0.1681005122921414,0.1680933088019852,0.16808686047759208,0.16808108739611466,0.16807591818719955,0.16807128910578858,0.1680671432068513,0.16806342961085732,0.16806010284990505,0.16805712228525252,0.16805445158851084,0.16805205827938696,0.1680499133135305,0.16804799071532225,0.16804626725004027,0.16804472213198082,0.1680433367635784,0.16804209450291774,0.1680409804561005,0.16803998129191935,0.1680390850764467,0.16803828112524305,0.16803755987138036,0.16803691274765442,0.16803633208109778,0.16803581099888135,0.16803534334431663,0.16803492360155306,0.1680345468282461,0.16803420859566703,0.16803390493476758,0.16803363228811993,0.16803338746698787,0.16803316761270895,0.1680329701623708,0.1680327928179429,0.16803263351878545,0.1680324904167621,0.168032361854383,0.16803224634489905,0.16803214255458482,0.16803204928689713,0.1680319654682804,0.16803189013539396,0.16803182242375345,0.16803176155751964,0.16803170684036756,0.16803165764725655,0.16803161341708556,0.16803157364605978,0.1680315378818902,0.16803150571844033,0.16803147679104535,0.1680314507721087,0.16803142736749982,0.16803140631293037,0.16803138737107914,0.16803137032869603,0.16803135499414842,0.1680313411953341,0.16803132877753957,0.16803131760178297,0.16803130754307766,0.1680312984891982,0.1680312903391286,0.16803128300217335,0.16803127639674492
5,0.037946185230451304,0.1703714346912463,0.15509755912306172,0.12498303900062327,0.11131380477528369,0.1059403041092761,0.10381697387097359,0.10291679229831008,0.10247921939608128,0.10222283480371816,0.10204326056751033,0.1019011597184028,0.1017811106007542,0.10167654772711932,0.10158424619003223,0.10150229517936138,0.10142934710338655,0.1013643337079373,0.1013063538327739,0.10125462485489853,0.10120845829150568,0.10116724502366836,0.1011304447339055,0.10109757749702704,0.10106821669577015,0.10104198289201972,0.10101853846145502,0.1009975828704548,0.10097884850753026,0.10096209699856486,0.1009471159465282,0.100933716044706,0.10092172851888803,0.10091100285992646,0.10090140481253634,0.1008928145904932,0.10088512529200074,0.1008782414923345,0.10087207799303861,0.10086655871024197,0.10086161568591082,0.10085718820826053,0.1008532220290456,0.10084966866670657,0.10084648478585977,0.10084363164460093,0.10084107460193997,0.10083878267894104,0.10083672816724425,0.10083488628028359,0.10083323484190908,0.10083175400876207,0.10083042602245383,0.1008292349883928,0.10082816667836758,0.1008272083542251,0.10082634861041703,0.10082557723343243,0.10082488507604857,0.10082426394508465,0.10082370650114385,0.10082320616886187,0.10082275705667763,0.10082235388527512,0.1008219919233792,0.10082166693043204,0.1008213751053586,0.10082111304060479,0.10082087768114792,0.10082066628773403,0.10082047640404601,0.10082030582715902,0.10082015258134162,0.1008200148943948,0.10081989117653994,0.1008197800015153,0.10081968008965421,0.10081959029268278,0.10081950958015914,0.10081943702730359,0.10081937180409667,0.10081931316549202,0.10081926044266322,0.1008192130351193,0.10081917040373647,0.10081913206440918,0.10081909758243836,0.10081906656736822,0.10081903866857267,0.10081901357105062,0.10081899099189148,0.10081897067690603,0.10081895239769575,0.100818935949091,0.10081892114668438,0.10081890782479369,0.1008188958344625,0.10081888504187837,0.10081887532667531,0.10081886658071776,0.10081885870676068
6,0.06324355198180381,0.1585339984872416,0.10250935832540883,0.07031735067147353,0.05858551594134236,0.05431265959865934,0.052672690356959824,0.05198609758685255,0.05165462024697874,0.05146127176677949,0.05132624053591096,0.05121956768627542,0.0511295358578061,0.051051165560628324,0.05098201501131258,0.05092063979348768,0.0508660227654466,0.05081735864726127,0.05077396883451797,0.05073526451017297,0.05070072808354956,0.050669901937954856,0.05064238038868537,0.05061780328736589,0.05059585064177156,0.050576237968571865,0.05055871223086927,0.050543048266896776,0.05052904564183234,0.050516525868063905,0.0505053299481054,0.050495316200941213,0.05048635833761682,0.05047834375650979,0.050471172032230505,0.05046475357541324,0.05045900844344392,0.05045386528469956,0.05044926040068012,0.05044513691271993,0.050441444021138565,0.05043813634638078,0.05043517334287617,0.05043251877733827,0.050430140264321195,0.05042800885260193,0.05042609865666255,0.05042438652836561,0.05042285176417859,0.05042147584429118,0.0504202421998057,0.0504191360051429,0.050418143992777074,0.05041725428789582,0.05041645626082826,0.050415740395261636,0.050415098170564956,0.050414521956715336,0.05041400492035644,0.05041354094090717,0.050413124535631536,0.05041275079258818,0.05041241531069796,0.05041211414624709,0.05041184376494115,0.05041160099907314,0.050411383009236116,0.05041118725000096,0.05041101143928334,0.05041085353088253,0.05041071168994491,0.05041058427092076,0.05041046979795876,0.050410366947249666,0.050410274531250035,0.05041019148456591,0.05041011685130354,0.05041004977372458,0.050409989482107655,0.0504099352856575,0.0504098865643613,0.05040984276168025,0.05040980337800906,0.05040976796479783,0.05040973611932832,0.050409707479982344,0.05040968172203959,0.05040965855384549,0.050409637713479165,0.050409618965646996,0.05040960209901159,0.05040958692369818,0.05040957326910213,0.05040956098195685,0.050409549924516794,0.05040953997301327,0.050409531016185394,0.050409522954064985,0.050409515696752394,0.05040950916346494,0.050409503281561956
7,0.09034782995991189,0.12637539330510994,0.05804480330495046,0.03390413428334141,0.026426268819993274,0.023864439640395158,0.022904340010849063,0.022506515469919903,0.022315530036758482,0.022204543011751388,0.022127217438198586,0.022066216723303254,0.022014773425866132,0.021970015869684875,0.021930537827012923,0.021895508587385707,0.0218643438973991,0.021836581680703623,0.021811832884980543,0.02178976018068458,0.021770067230678643,0.02175249218022513,0.021736803005057266,0.02172279381499181,0.021710281748121077,0.021699104291447998,0.021689116941440687,0.02168019114969629,0.02167221251377998,0.021665079181233678,0.02165870043997951,0.021652995472218967,0.02164789225195464,0.021643326568928305,0.02163924116388792,0.021635584962015814,0.0216323123929853,0.02162938278757234,0.02162675984184965,0.021624411141262307,0.021622307737627806,0.02162042377304534,0.021618736145388076,0.021617224210637345,0.021615869517933275,0.02161465557365826,0.02161356763128084,0.021612592504139213,0.021611718398530093,0.02161093476497522,0.02161023216552555,0.021609602155437883,0.021609037177589354,0.02160853046825786,0.02160807597302737,0.021607668271699597,0.021607302511246283,0.021606974345939355,0.021606679883837493,0.02160641563899434,0.021606178488763145,0.021605965635609382,0.021605774572972244,0.0216056030547834,0.021605449068161964,0.021605310809018997,0.021605186660242363,0.021605075172156454,0.021604975045067348,0.02160488511362499,0.021604804332845298,0.021604731765563278,0.02160466657125667,0.021604607995994903,0.021604555363455152,0.02160450806688007,0.02160446556187441,0.021604427359945045,0.021604393022726046,0.021604362156800404,0.021604334409061662,0.021604309462553102,0.021604287032742225,0.021604266864175724,0.02160424872749938,0.021604232416766893,0.021604217747043655,0.021604204552230964,0.021604192683158732,0.021604182005825975,0.02160417239987094,0.02160416375715698,0.02160415598052398,0.02160414898268195,0.021604142685183837,0.021604137017539774,0.02160413191638655,0.021604127324787992,0.021604123191547506,0.02160411947065596,0.021604116120743803
8,0.11293469416984177,0.08806304110473545,0.02874143605347729,0.014301199885628493,0.010428959557824148,0.009174178409658729,0.008714060994778013,0.008525201763801771,0.008435000588945358,0.008382759983335809,0.008346443409865845,0.008317830646583691,0.008293718556530811,0.008272749769850946,0.008254260440720466,0.00823785889912868,0.008223269987415112,0.008210276294163824,0.008198694909993722,0.008188367347492979,0.008179154458397604,0.008170933347900682,0.008163595170004782,0.008157043377088025,0.008151192250696607,0.008145965635477316,0.008141295834901656,0.008137122642521684,0.008133392489600006,0.008130057693778961,0.008127075795981386,0.008124408974606099,0.008122023527550986,0.008119889413872414,0.008117979847919716,0.008116270939697485,0.008114741375996269,0.008113372137520712,0.00811214624778587,0.008111048550136248,0.0081100655096148,0.00810918503684505,0.008108396331417784,0.008107689742554524,0.008107056645105892,0.008106489329154372,0.008105980901687713,0.008105525199012222,0.008105116708680448,0.008104750499921048,0.008104422161582426,0.008104127746798681,0.00810386372361765,0.008103626930946413,0.008103414539232683,0.008103224015359775,0.008103053091302128,0.00810289973613649,0.008102762131028163,0.008102638646890837,0.008102527824428185,0.00810242835628554,0.008102339071095244,0.008102258919226522,0.008102186960026415,0.008102122350417082,0.00810206433469993,0.008102012235424224,0.0081019654452286,0.008101923419533677,0.008101885670008118,0.008101851758707784,0.008101821292849776,0.00810179392011673,0.008101769324458448,0.00810174722233342,0.008101727359342102,0.008101709507209141,0.008101693461083519,0.008101679037119381,0.00810166607030785,0.008101654412533021,0.008101643930831074,0.008101634505827592,0.008101626030344021,0.00810161840814042,0.008101611552795145,0.00810160538668976,0.008101599840115695,0.00810159485045393,0.008101590361457932,0.008101586322594705,0.008101582688461064,0.008101579418265158,0.008101576475348433,0.008101573826769752,0.008101571442919737,0.008101569297190619,0.008101567365658632,0.008101565626822795,0.008101564061350826
9,0.12548292655811807,0.05445956648566604,0.012640890997369623,0.00536113861776895,0.003658014352490463,0.0031346489530157356,0.002946686271598526,0.0028702273513025018,0.0028338880387525577,0.002812909792761466,0.002798356633712373,0.0027869046222934036,0.0027772607074324452,0.002768877647511384,0.0027614881276728656,0.00275493461866044,0.002749106570879186,0.0027439167136402995,0.0027392916799736738,0.0027351679385062746,0.0027314897402735015,0.002728207871540353,0.0027252787628546616,0.0027226637821718574,0.0027203286421307636,0.002718242889811612,0.002716379462137839,0.0027147142962030478,0.0027132259866940564,0.0027118954841513776,0.0027107058288460576,0.002709641915822028,0.002708690287259549,0.0027078389488364627,0.002707077207187624,0.0027063955259372407,0.0027057853980984622,0.002705239232914619,0.002704750255440746,0.002704312417394341,0.0027039203179615,0.002703569133417305,0.0027032545545527258,0.0027029727310147224,0.0027027202217797686,0.0027024939510674546,0.00270229116908003,0.0027021094170336206,0.0027019464959926005,0.00270180043909913,0.0027016694868053728,0.002701552064789802,0.002701446764254709,0.00270135232434657,0.0027012676164672286,0.002701191630267185,0.0027011234611399337,0.002701062299055061,0.0027010074185796675,0.0027009581699660146,0.002700913971189353,0.00270087430082837,0.002700838691701048,0.0027008067251799717,0.002700778026103303,0.0027007522582264726,0.0027007291201551404,0.002700708341703375,0.0027006896806394147,0.00270067291977088,0.002700657864338879,0.002700644339680874,0.002700632189145493,0.002700621272220235,0.002700611462857004,0.0027006026479729555,0.002700594726107713,0.0027005876062199956,0.0027005812066107082,0.0027005754539579942,0.002700570282452565,0.002700565633022414,0.002700561452638659,0.0027005576936921473,0.0027005543134376057,0.0027005512734924212,0.002700548539389566,0.0027005460801731856,0.0027005438680417085,0.002700541878021367,0.002700540087679615,0.002700538476862694,0.002700537027462831,0.0027005357232111065,0.0027005345494873017,0.002700533493153564,0.0027005325424010384,0.00270053168661771,0.0027005309162623976,0.002700530222759809,0.002700529598399779
