ProteinA,ProteinB,time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47,time48,time49,time50,time51,time52,time53,time54,time55,time56,time57,time58,time59,time60,time61,time62,time63,time64,time65,time66,time67,time68,time69,time70,time71,time72,time73,time74,time75,time76,time77,time78,time79,time80,time81,time82,time83,time84,time85,time86,time87,time88,time89,time90,time91,time92,time93,time94,time95,time96,time97,time98,time99,time100
0,13,0.0000038696067745793015,0.0003193407355144403,0.001599017620330878,0.002871375196805974,0.0035464124834123645,0.003821860167713161,0.0039195539036078674,0.003948478522118013,0.003952497806184296,0.003948093618267748,0.003941270276468622,0.003934154084051953,0.003927456512879718,0.003921378938263292,0.003915942772002341,0.0039111093527244584,0.00390682313077851,0.003903026915109013,0.003899666971785039,0.0038966944612099748,0.0038940655783453065,0.0038917412563051696,0.0038896867447549928,0.003887871174187277,0.0038862671440019576,0.003884850345673268,0.003883599222699477,0.0038824946656344827,0.0038815197394598587,0.0038806594403130203,0.0038799004786769504,0.0038792310863334212,0.003878640844593152,0.0038781205315583274,0.003877661986374811,0.003877257988638193,0.003876902151304788,0.0038765888256360676,0.003876313016836757,0.0038760703092221827,0.003875856799842831,0.0038756690396302075,0.003875503981225293,0.0038753589327356597,0.003875231516760301,0.0038751196340883736,0.0038750214315404043,0.0038749352734930523,0.003874859716655965,0.0038747934877531717,0.003874735463756296,0.003874684654396894,0.0038746401866891164,0.0038746012912367947,0.0038745672901222376,0.003874537586192691,0.003874511653587318,0.0038744890293642234,0.00387446930609313,0.0038744521253125264,0.003874437171750341,0.003874424168212799,0.0038744128710695306,0.0038744030662731166,0.0038743945658360397,0.003874387204724344,0.003874380838117497,0.0038743753389853136,0.0038743705959556635,0.003874366511430065,0.0038743629999249862,0.0038743599866031325,0.0038743574059886144,0.003874355200826855,0.003874353321082795,0.003874351723059191,0.0038743503686200042,0.003874349224505607,0.0038743482617319956,0.0038743474550616934,0.0038743467825386258,0.0038743462250783287,0.0038743457661086305,0.0038743453912525854,0.0038743450880536416,0.003874344845730733,0.0038743446549662584,0.003874344507715319,0.0038743443970465294,0.003874344316993318,0.0038743442624326633,0.003874344228971398,0.0038743442128501135,0.0038743442108619018,0.0038743442202750058,0.00387434423877157,0.0038743442643882583,0.003874344295472058,0.0038743443306316137,0.0038743443687062466,0.003874344408729702
0,14,0.000003005605921193654,0.0002480472379036069,0.0012403336942385995,0.0022210873314666593,0.002733782398782505,0.0029355259965701866,0.0030001307848627583,0.003012539286220356,0.0030067485047011538,0.0029954255210676325,0.002983109414258373,0.0029713461398744602,0.002960598502292207,0.0029509451832415144,0.00294233463614583,0.0029346765733915736,0.002927874383000154,0.0029218361203748695,0.00291647777546877,0.00291172379810797,0.002907506690661783,0.0029037663217331205,0.00290044919373612,0.0028975077441527096,0.002894899704751321,0.0028925875231396135,0.002890537844131321,0.002888721046209771,0.002887110827935295,0.002885683839282194,0.0028844193532505122,0.002883298973508598,0.002882306374218345,0.0028814270685889143,0.0028806482030466467,0.0028799583742348694,0.0028793474663497457,0.0028788065065879762,0.0028783275367029655,0.0028779034989060794,0.002877528134516664,0.002877195893952729,0.002876901856804891,0.002876641660868462,0.002876411439139892,0.0028762077638889833,0.0028760275970136228,0.0028758682459819355,0.002875727324725949,0.002875602718948057,0.0028754925553287954,0.002875395174211296,0.002875309105365377,0.0028752330464878674,0.002875165844132252,0.0028751064767922395,0.0028750540398987685,0.002875007732516372,0.002874966845541356,0.0028749307512396832,0.0028748988939724,0.002874870781969008,0.002874845980034312,0.00287482410308845,0.0028748048104345982,0.00287478780068116,0.002874772807242713,0.0028747595943492414,0.002874747953513928,0.0028747377004008064,0.0028747286720518343,0.002874720724425732,0.002874713730225044,0.0028747075769656356,0.002874702165268888,0.002874697407349723,0.0028746932256776183,0.0028746895517901515,0.00287468632524396,0.0028746834926857132,0.002874681007029895,0.0028746788267304535,0.0028746769151369073,0.0028746752399235074,0.002874673772586923,0.002874672487999153,0.002874671364014184,0.0028746703811165794,0.002874669522116723,0.0028746687718744744,0.0028746681170615756,0.002874667545946027,0.0028746670482040363,0.002874666614755877,0.0028746662376161795,0.0028746659097663853,0.002874665625037619,0.002874665378012997,0.0028746651639337296,0.002874664978624795,0.0028746648184223593
0,15,0.0000021948644401721155,0.0001811534080396122,0.0009047004913631548,0.0016156701719096456,0.001981757298937306,0.0021202409900561566,0.002159196954401335,0.0021609016671896375,0.002150144241986802,0.0021360828987165756,0.002121943689571553,0.0021087792265115147,0.0020968620854601087,0.002086192956146549,0.0020766843429991374,0.0020682262282963487,0.0020607089369710867,0.0020540305455741736,0.0020480987622788307,0.0020428308783980316,0.0020381530934643942,0.002033999680721549,0.0020303121564539898,0.002027038506624717,0.0020241324847163696,0.002021552980721525,0.0020192634566149593,0.0020172314423698846,0.002015428086542135,0.0020138277557914834,0.002012407678186172,0.00201114762562691,0.0020100296311852893,0.0020090377375895437,0.0020081577734755262,0.002007377154378429,0.0020066847057619336,0.002006070505673635,0.0020055257448630907,0.00200504260244939,0.00200461413541601,0.00200423418040854,0.002003897266474964,0.0020035985375335035,0.0020033336834915953,0.0020030988790550016,0.0020028907293700863,0.0020027062217439083,0.0020025426827580176,0.00200239774018598,0.002002269289167267,0.0020021554621717217,0.002002054602326799,0.0020019652397337403,0.0020018860704392283,0.0020018159377641342,0.0020017538157271276,0.0020016987943297475,0.0020016500664902983,0.0020016069164471312,0.0020015687094657934,0.0020015348827002784,0.002001504937081545,0.0020014784301218406,0.0020014549695241686,0.0020014342075129064,0.002001415835803517,0.00200139958113611,0.0020013852013150363,0.002001372481692965,0.002001361232052889,0.0020013512838385978,0.0020013424877026076,0.0020013347113268134,0.0020013278374905823,0.002001321762357382,0.002001316393954929,0.0020013116508265536,0.002001307460836015,0.0020013037601073276,0.0020013004920846436,0.0020012976066981825,0.0020012950596251175,0.002001292811633495,0.0020012908280024693,0.0020012890780064323,0.0020012875344592057,0.0020012861733075364,0.0020012849732749583,0.0020012839155414135,0.0020012829834639497,0.0020012821623253325,0.002001281439113064,0.0020012808023249997,0.00200128024179385,0.002001279748535039,0.0020012793146087955,0.002001278933002001,0.0020012785975182484,0.0020012783026864293,0.0020012780436749504
0,16,0.0000015136503664660053,0.00012494572680433452,0.0006232921206838759,0.001110221730104382,0.0013571584918423306,0.0014466977075016532,0.00146797829432064,0.0014641402986297497,0.0014522652581222541,0.0014386111154675964,0.0014253441003661378,0.00141313876493228,0.001402138731756462,0.0013923058374799553,0.001383545762456075,0.0013757525707788656,0.0013688239403045657,0.001362665854372715,0.0013571935541129663,0.0013523312103970297,0.0013480112009849196,0.0013441733078121555,0.0013407639426011807,0.0013377354343594124,0.001335045385692458,0.0013326560956537596,0.001330534043967514,0.0013286494308211731,0.0013269757665939211,0.001325489506295676,0.001324169723968244,0.001322997822769151,0.0013219572768909983,0.0013210334018739275,0.0013202131502259827,0.0013194849295943376,0.001318838441024484,0.0013182645351106788,0.0013177550840699035,0.0013173028679953939,0.001316901473724104,0.0013165452049295602,0.001316229002201594,0.0013159483720074563,0.0013156993235533929,0.0013154783126715344,0.0013152821919519481,0.0013151081664302784,0.0013149537542093744,0.0013148167514740524,0.0013146952014029718,0.0013145873665501965,0.0013144917043073246,0.0013144068451043712,0.0013143315730448336,0.0013142648087026791,0.001314205593841265,0.0013141530778405662,0.0013141065056394023,0.0013140652070269862,0.0013140285871327461,0.0013139961179781405,0.001313967330973634,0.0013139418102576907,0.0013139191867785347,0.0013138991330398512,0.0013138813584354738,0.00131386560510495,0.0013138516442553648,0.001313839272894153,0.0013138283109292348,0.0013138185985921696,0.0013138099941536546,0.001313802371892635,0.0013137956202942174,0.0013137896404500967,0.0013137843446384776,0.0013137796550631161,0.001313775502734629,0.0013137718264773326,0.0013137685720478077,0.0013137656913522462,0.0013137631417521468,0.0013137608854476414,0.0013137588889314765,0.001313757122503208,0.0013137555598391189,0.0013137541776089448,0.001313752955138558,0.001313751874107534,0.001313750918283903,0.0013137500732862564,0.0013137493263738658,0.0013137486662614442,0.001313748082952659,0.001313747567594656,0.0013137471123469539,0.0013137467102678037,0.001313746355209931,0.0013137460417319642,0.0013137457650167408
0,17,9.895523041912e-7,0.00008169782942614792,0.00040715248931871286,0.0007234559317039122,0.0008814591807539505,0.0009362361786545778,0.0009466012487526313,0.0009408961699539578,0.0009302872423411388,0.0009188320766478796,0.0009079108042202759,0.0008979321255208773,0.0008889617972918491,0.0008809502642037473,0.0008738141919075656,0.000867465138138894,0.0008618191749253547,0.0008567996918160529,0.0008523377993030844,0.0008483719263129599,0.0008448471832850828,0.0008417146923851675,0.0008389309526979698,0.000836457260202248,0.0008342591853373923,0.0008323061052219218,0.00083057078589474,0.0008290290096871398,0.0008276592430741486,0.0008264423407315683,0.0008253612819332934,0.0008244009358142851,0.0008235478523817641,0.0008227900764874245,0.000822116982265454,0.0008215191258076125,0.000820988114084987,0.0008205164883412229,0.0008200976203685805,0.0008197256202568886,0.0008193952543515415,0.0008191018722983486,0.0008188413421743905,0.0008186099928118653,0.0008184045625217372,0.0008182221535097547,0.0008180601913542966,0.0008179163889877121,0.0008177887146792518,0.0008176753635805512,0.0008175747324337481,0.0008174853970950128,0.0008174060925590159,0.0008173356952072815,0.0008172732070335562,0.000817217741625829,0.000817168511710222,0.0008171248180834841,0.0008170860397778167,0.0008170516253230098,0.000817021084983384,0.0008169939838594813,0.0008169699357592483,0.0008169485977545036,0.0008169296653431174,0.0008169128681519729,0.0008168979661199967,0.0008168847461062941,0.0008168730188782682,0.0008168626164353966,0.0008168533896326415,0.0008168452060681058,0.0008168379482088272,0.0008168315117244175,0.0008168258040075608,0.0008168207428601052,0.000816816255326063,0.000816812276654918,0.0008168087493813198,0.0008168056225076661,0.0008168028507782344,0.0008168003940343952,0.0008167982166422185,0.0008167962869839079,0.0008167945770069842,0.0008167930618232169,0.0008167917193531306,0.0008167905300093596,0.0008167894764172195,0.000816788543164683,0.0008167877165823096,0.0008167869845462853,0.0008167863363042977,0.0008167857623215427,0.0008167852541426991,0.0008167848042707521,0.0008167844060581687,0.0008167840536119431,0.0008167837417071453,0.0008167834657126371,0.000816783221523165
0,18,6.152684167667059e-7,0.0000508076312513015,0.00025300003732201204,0.0004485323060071464,0.000544778460199433,0.0005766144715991315,0.0005809448866107656,0.0005754852403056213,0.0005671830830785441,0.0005585434196736154,0.0005504036385786586,0.0005429988278347751,0.0005363531216911557,0.0005304209958180692,0.000525137654593821,0.0005204366082887278,0.0005162554615090366,0.0005125374996793944,0.000509231808849099,0.0005062929126581101,0.0005036802777121136,0.0005013578101649461,0.0004992933839717624,0.0004974584118285792,0.0004958274594968597,0.0004943779008027054,0.0004930896096718518,0.0004919446854953149,0.0004909272083501794,0.0004900230209032491,0.0004892195341378583,0.0004885055543383851,0.0004878711290340686,0.00048730740984857394,0.0004868065304183944,0.00048636149773984407,0.0004859660954802202,0.0004856147979469766,0.00048530269354676555,0.00048502541669660966,0.00048477908725787656,0.00048456025666723297,0.00048436586002805073,0.00048419317350521725,0.00048403977643934675,0.0004839035176595871,0.00048378248553085883,0.0004836749813240136,0.0004835794955396419,0.00048349468686136266,0.0004834193634446122,0.0004833524662844237,0.0004832930544306399,0.0004832402918461464,0.00048319343572602506,0.0004831518261151302,0.00048311487668031757,0.00048308206650935333,0.000483052932821451,0.0004830270644893908,0.00048300409628284263,0.0004829837037518303,0.0004829655986797848,0.00048294952504376285,0.0004829352554234935,0.0004829225878108801,0.0004829113427751175,0.00048290136094302627,0.00048289250076084453,0.00048288463650501866,0.0004828776565150992,0.0004828714616228608,0.0004828659637577787,0.00048286108470703876,0.00048285675501417465,0.000482852913000637,0.0004828495038964901,0.00048284647906797197,0.0004828437953314749,0.00048284141434403886,0.0004828393020619102,0.0004828374282594438,0.0004828357661018417,0.0004828342917654338,0.0004828329841008398,0.0004828318243333036,0.00048283079579688353,0.00048282988369775245,0.00048282907490497057,0.0004828283577634997,0.0004828277219292574,0.0004828271582216789,0.00048282665849319937,0.00048282621551369196,0.0004828258228670401,0.0004828254748600953,0.00048282516644106995,0.00048282489312804117,0.0004828246509441759,0.0004828244363616611,0.0004828242462507408
0,19,3.6485566324175405e-7,0.000030136439280522186,0.00014996817628674356,0.0002653278360548984,0.00032131382913497427,0.00033895687383672006,0.000340338459566893,0.0003360231003748877,0.0003301365884682334,0.00032415568076673884,0.00031856579048995446,0.0003134957834240957,0.00030895058191188294,0.00030489490280011244,0.0003012829959525614,0.0002980689383449368,0.0002952099608110548,0.0002926673015829692,0.00029040620352819576,0.0002883956351207715,0.00028660794134568866,0.0002850184959952592,0.0002836053783869897,0.00028234908029374023,0.00028123224289778453,0.0002802394216543502,0.0002793568764712151,0.000278572384628615,0.0002778750740467869,0.000277255274727967,0.0002767043864189958,0.00027621476074453203,0.00027577959624493085,0.00027539284492047956,0.00027504912903200245,0.00027474366704200505,0.00027447220770031067,0.0002742309713857952,0.00027401659791003076,0.00027382610007681534,0.000273656822365748,0.0002735064041780068,0.0002733727471432607,0.0002732539860407337,0.0002731484629369244,0.00027305470418552386,0.0002729713999736155,0.0002728973861338269,0.00027283162797118885,0.00027277320588357074,0.0002727213025757869,0.0002726751916923064,0.00027263422771092277,0.0002725978369579965,0.000272565509621109,0.0002725367926483865,0.00027251128343639975,0.00027248862421933154,0.0002724684970810505,0.00027245061952167434,0.00027243474051698286,0.0002724206370154569,0.0002724081108247175,0.0002723969858446212,0.0002723871056074337,0.00027237833109183785,0.0002723705387801952,0.0002723636189315611,0.000272357474047222,0.0002723520175067194,0.00027234717235587197,0.0002723428702292481,0.00027233905039325963,0.0002723356588952282,0.0002723326478073787,0.00027232997455505496,0.0002723276013197354,0.0002723254945084536,0.00027232362428245216,0.0002723219641383071,0.0002723204905357389,0.0002723191825668342,0.0002723180216621953,0.0002723169913297424,0.00027231607692289355,0.00027231526543433106,0.00027231454531297203,0.0002723139063010127,0.00027231333928972,0.00027231283619066107,0.00027231238982193485,0.0002723119938065699,0.00027231164248250043,0.0002723113308227895,0.00027231105436430794,0.00027231080914483116,0.0002723105916467354,0.0002723103987475268,0.0002723102276751767,0.000272310075969258,0.00027230994144576535
