protein_num,time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20,time21,time22,time23,time24,time25,time26,time27,time28,time29,time30,time31,time32,time33,time34,time35,time36,time37,time38,time39,time40,time41,time42,time43,time44,time45,time46,time47,time48,time49,time50,time51,time52,time53,time54,time55,time56,time57,time58,time59,time60,time61,time62,time63,time64,time65,time66,time67,time68,time69,time70,time71,time72,time73,time74,time75,time76,time77,time78,time79,time80,time81,time82,time83,time84,time85,time86,time87,time88,time89,time90,time91,time92,time93,time94,time95,time96,time97,time98,time99,time100
0,0.17283168941086263,0.17283351202880753,0.17284655282399392,0.17293580727749294,0.17322286033823264,0.17379650956729265,0.17467026449433576,0.17580431005433578,0.17713770907076787,0.17860849434373896,0.18016236936512536,0.1817550684377624,0.18335196138625198,0.18492672923374232,0.18645989042512504,0.18793745893584665,0.18934980795505818,0.19069073631942798,0.19195671167307735,0.19314626079194888,0.19425948029107548,0.19529764514447623,0.19626289648666553,0.19715799361582353,0.19798611795478327,0.19875071902587196,0.19945539435924747,0.20010379676255888,0.20069956360454205,0.2012462637607381,0.20174735868081423,0.2022061746979373,0.20262588424091257,0.20300949405048113,0.20335983886187786,0.20367957930980454,0.20397120305353847,0.20423702831542345,0.20447920918764415,0.20469974219225845,0.20490047368662578,0.20508310779298664,0.2052492146013471,0.20540023845198058,0.20553750614975125,0.20566223499986605,0.20577554058386943,0.20587844421890544,0.2059718800621637,0.20605670183650895,0.20613368916560398,0.20620355351569297,0.20626694374758459,0.20632445128764454,0.20637661493088316,0.20642392529101006,0.20646682891431656,0.20650573207587627,0.20654100427623123,0.20657298145740355,0.20660196895683114,0.20662824421685755,0.20665205926779773,0.20667364300073954,0.20669320324622556,0.20671092867385263,0.20672699052675528,0.20674154420454527,0.20675473070665648,0.20676667794814024,0.20677750195787067,0.20678730797014358,0.20679619141782588,0.20680423883595095,0.20681152868355465,0.20681813209103228,0.20682411353894584,0.20682953147543234,0.20683443887642386,0.2068388837549449,0.20684290962320998,0.2068465559123993,0.20684985835327305,0.20685284932196552,0.20685555815364579,0.2068580114267726,0.20686023322138333,0.2068622453530486,0.20686406758516224,0.2068657178213636,0.2068672122800174,0.2068685656526097,0.2068697912469831,0.20687090111743378,0.20687190618247503,0.2068728163316489,0.20687364052235038,0.2068743868676004,0.20687506271540468,0.20687567472075744,0.2068762289110359
1,0.0628631195810538,0.06286893733635275,0.0629098636322077,0.06308259395760346,0.0634463125377276,0.06396415534811677,0.06457113833369055,0.06521704697599448,0.0658710786328963,0.06651560943748192,0.06714054995972152,0.06773999428751794,0.06831046941896027,0.06885003540093075,0.06935779475959135,0.0698335955163961,0.07027783073918617,0.07069129196923973,0.07107505708672149,0.07143040279833333,0.07175873598190534,0.07206153996977227,0.07234033282978809,0.07259663531855996,0.07283194662660035,0.07304772638199956,0.0732453816603334,0.07342625797809715,0.07359163343594545,0.0737427153333118,0.07388063870383425,0.07400646632576684,0.07412118984778314,0.0742257317410131,0.07432094784603405,0.07440763033054854,0.07448651091232387,0.07455826423291552,0.0746235112935836,0.07468282288513549,0.07473672296026324,0.07478569191029741,0.07483016971901273,0.07487055897469348,0.07490722772836632,0.07494051219151471,0.0749707192705155,0.07499812893837626,0.07502299644675751,0.0750455543827614,0.07506601457649394,0.07508456986624405,0.07510139572851436,0.07511665178050646,0.07513048316297977,0.07514302181106534,0.07515438762055943,0.07516468951720441,0.0751740264358677,0.0751824882164155,0.07519015642270807,0.07519710509059596,0.07520340141078499,0.07520910635166972,0.07521427522715617,0.07521895821406738,0.07522320082331393,0.07522704432887768,0.07523052615807904,0.07523368024666559,0.0752365373615233,0.07523912539423723,0.07524146962771991,0.07524359297845941,0.0752455162165605,0.07524725816562089,0.07524883588402877,0.0752502648297538,0.07525155900966994,0.07525273111524075,0.07525379264549502,0.0752547540186858,0.07525562467342711,0.07525641316055523,0.0752571272263998,0.07525777388817606,0.07525835950249954,0.07525888982738894,0.0752593700785139,0.07525980498015108,0.0752601988113742,0.07526055544799239,0.0752608784004268,0.07526117084812999,0.07526143567071722,0.07526167547620483,0.07526189262660223,0.0752620892611123,0.07526226731708277,0.07526242854902351,0.0752625745458904
2,0.023597060450495203,0.023610740188056985,0.023692448896186925,0.023910081398764424,0.024235629200805457,0.024599368551374807,0.024956358199655703,0.025287521789972043,0.025587530281019674,0.02585683532515155,0.026097890404620783,0.026313601857122608,0.026506768093364285,0.026679913660365498,0.0268352670060718,0.026974783951801053,0.02710018148088441,0.027212970345850906,0.027314483516808874,0.027405900265945794,0.02748826643689236,0.027562511549792744,0.027629463315350176,0.02768986002434549,0.02774436118436645,0.027793556699496767,0.02783797482998946,0.027878089123253097,0.027914324471984008,0.027947062427337917,0.027976645872946324,0.028003383147847487,0.028027551692202977,0.028049401278066644,0.028069156878068956,0.028087021217032427,0.028103177045214867,0.028117789166352856,0.028131006249333134,0.028142962448403298,0.028153778853685373,0.028163564790994074,0.028172418987609738,0.028180430618653846,0.028187680246949485,0.028194240667782016,0.02820017766859306,0.02820555071256168,0.028210413554037583,0.028214814792811616,0.02821879837353811,0.028222404035931545,0.028225667720702584,0.028228621935686187,0.02823129608622636,0.028233716773345043,0.028235908062886884,0.028237891728577436,0.028239687471523105,0.02824131311849257,0.028242784801080802,0.02824411711757541,0.028245323279290555,0.028246415242814186,0.02824740382957073,0.02824829883393093,0.028249109120954945,0.028249842714812352,0.028250506878720147,0.028251108187286125,0.028251652591887066,0.028252145479893843,0.028252591728201833,0.028252995751669018,0.028253361546950267,0.028253692732186926,0.028253992582858545,0.028254264064315082,0.028254509861129953,0.028254732403737153,0.02825493389249373,0.028255116319496756,0.028255281488278,0.028255431031683837,0.02825556642804772,0.028255689015788746,0.02825580000668654,0.028255900497857544,0.028255991482612586,0.028256073860276208,0.028256148445077216,0.028256215974226836,0.02825627711518326,0.02825633247226381,0.028256382592610527,0.028256427971601446,0.02825646905775277,0.02825650625716183,0.02825653993750412,0.028256570431666298,0.028256598041054612
3,0.017699466091523168,0.017727029383117324,0.017864162234810386,0.018119688851903366,0.01842383263522866,0.018723051349396325,0.018996241910883,0.019238618279266376,0.019451488089371638,0.019637956895537163,0.019801359020939664,0.01994475652824748,0.020070823373749925,0.020181856188292883,0.020279819496160322,0.020366394790352935,0.020443024595149142,0.020510949843439936,0.02057124103935348,0.020624824155092383,0.020672502190019742,0.020714973179561766,0.020752845294994444,0.020786649550638678,0.020816850534935913,0.020843855502416977,0.020868022100812095,0.02088966495740228,0.020909061308628237,0.020926455824648187,0.020942064754424183,0.020956079495606555,0.02096866967616237,0.020979985820414476,0.020990161660472413,0.02099931614429812,0.02100755518371474,0.02101497317887633,0.021021654350267177,0.021027673904555323,0.021033099056771306,0.021037989927986084,0.021042400334892773,0.021046378485367803,0.021049967592090442,0.021053206414652362,0.021056129739103407,0.021058768802713984,0.021061151670700395,0.021063303570693633,0.021065247190046026,0.021067002940403198,0.02106858919336269,0.02107002249057136,0.021071317731248318,0.02107248833967575,0.021073546414905487,0.021074502864716363,0.021075367525530412,0.021076149269849603,0.02107685610258467,0.021077495247442152,0.021078073224493284,0.0210785959198155,0.021079068648071443,0.021079496208770424,0.021079882936855192,0.021080232748237025,0.021080549180757652,0.021080835431100283,0.021081094387991137,0.02108132866217323,0.021081540613384606,0.021081732374683596,0.021081905874389805,0.02108206285589322,0.021082204895479625,0.021082333418479603,0.021082449713780527,0.02108255494697918,0.021082650172223542,0.02108273634293512,0.021082814321453727,0.02108288488778972,0.021082948747522336,0.021083006538905522,0.021083058839334024,0.021083106171156694,0.021083149006942574,0.021083187774234503,0.021083222859846467,0.021083254613771283,0.02108328335267689,0.021083309363095135,0.0210833329042885,0.021083354210851852,0.021083373495066123,0.021083390949032055,0.021083406746580085,0.0210834210450086,0.02108343398667141
4,0.021061115552542604,0.02110901248207719,0.021318451849640863,0.021636707900055688,0.021975861183693646,0.022294089536799427,0.022578867928248366,0.022829175028116457,0.023047808450604217,0.02323849878714412,0.023404904796076525,0.023550309277679822,0.023677564661958524,0.023789120825494853,0.023887074757311746,0.02397322136626949,0.02404909910614229,0.024116029135715696,0.024175148376454483,0.02422743727001119,0.024273743069873798,0.024314799410739777,0.024351242784327747,0.02438362644299974,0.024412432160837383,0.024438080205701936,0.024460937813816037,0.024481326407675683,0.024499527756808342,0.02451578924709259,0.02453032839670288,0.024543336733930332,0.024554983133395915,0.024565416691612774,0.024574769210009617,0.024583157342766775,0.024590684457989818,0.02459744225315822,0.02460351215967993,0.024608966566035267,0.024613869884655824,0.024618279483952586,0.02462224650377355,0.024625816569942626,0.024629030421261102,0.024631924460499405,0.024634531239220946,0.02463687988496953,0.024638996478185876,0.024640904385134003,0.024642624552347957,0.024644175767368198,0.024645574889862305,0.024646837056693724,0.024647975864120673,0.02464900352979581,0.024649931036925803,0.024650768262720127,0.024651524092898044,0.024652206523864195,0.024652822753969295,0.024653379265033994,0.024653881895291743,0.024654335904641115,0.024654746033079118,0.024655116553064522,0.024655451316445712,0.024655753796575593,0.024656027126079002,0.02465627413079304,0.024656497360198818,0.024656699114838258,0.024656881470913685,0.02465704630241572,0.024657195301033864,0.0246573299940949,0.024657451760655806,0.02465756184606901,0.024657661375023832,0.024657751363358838,0.024657832728663523,0.024657906299869563,0.02465797282584933,0.024658032983216602,0.024658087383350617,0.024658136578696605,0.024658181068501046,0.024658221303952538,0.024658257692834452,0.024658290603715115,0.024658320369731663,0.024658347292031965,0.024658371642839346,0.024658393668251188,0.02465841359074859,0.024658431611470733,0.024658447912273125,0.024658462657590523,0.024658475996097853,0.024658488062222334,0.024658498977528313
5,0.029615869281579485,0.029686932895437786,0.02997714865351201,0.030384246796512287,0.03080306059401167,0.03118993756567759,0.03153221199415011,0.031829526730925595,0.03208584080931869,0.03230622206405631,0.032495636541122586,0.03265854644968362,0.03279882382034121,0.03291977944268116,0.03302422749208327,0.033114555476261534,0.03319278884640218,0.03326064731173545,0.0333195927554224,0.033370869598150964,0.03341553867337064,0.033454505633286974,0.03348854478000166,0.03351831907986889,0.03354439699441373,0.033567266653763035,0.033587347809022054,0.03360500192563863,0.03362054071854035,0.03363423337926493,0.033646312703629146,0.03365698029393488,0.033666410981195605,0.033674756589126734,0.03368214914199062,0.03368870360190808,0.03369452020772054,0.03369968647587515,0.03370427891445575,0.033708364493334274,0.03371200190680402,0.033715242659407355,0.03371813200093903,0.033720709732649706,0.03372301090329746,0.033725066410931356,0.033726903523816125,0.03372854633198803,0.03373001613923641,0.03373133180375266,0.03373251003458794,0.03373356565001964,0.03373451180297143,0.03373536017792535,0.03373612116321401,0.03373680400191287,0.03373741692412609,0.033737967263166725,0.033738461557654066,0.033738905641357876,0.03373930472236867,0.03373966345287635,0.033739985990822556,0.033740276054352224,0.03374053696998819,0.03374077171529672,0.033740982956680154,0.0337411730829315,0.033741344234986474,0.03374149833240292,0.03374163709683216,0.03374176207300082,0.033741874647332616,0.03374197606454918,0.0337420674424806,0.03374214978530707,0.03374222399530754,0.033742290883455116,0.033742351178782944,0.033742405536844614,0.03374245454722721,0.03374249874032132,0.033742538593321277,0.033742574535663365,0.033742606953883536,0.03374263619592719,0.033742662575081905,0.03374268637345963,0.03374270784514015,0.033742727218980854,0.03374274470114154,0.033742760477388146,0.03374277471510325,0.033742787565135504,0.03374279916343819,0.033742809632553654,0.03374281908295281,0.03374282761424421,0.03374283531623363,0.03374284226989232,0.03374284854825273
6,0.04217226705553896,0.042261411456407535,0.042616097371574437,0.043105415613764055,0.04360559810897163,0.04406347592644624,0.0444628200216259,0.04480323086170942,0.04509019747987702,0.04533079910873597,0.0455319891372669,0.045699997895920046,0.045840195531915394,0.0459571302182052,0.04605462314818942,0.04613587329954395,0.0462035548520496,0.04625990222568625,0.046306782338019374,0.046345755277107305,0.04637812498980492,0.04640498154784242,0.0464272363750761,0.046445651613941055,0.04646086461770751,0.046473408388784505,0.046483728643741645,0.046492198069364034,0.04649912823791151,0.04650477957028477,0.04650936967019429,0.046513080298032014,0.04651606320824677,0.046518445036663025,0.046520331393293576,0.04652181029034628,0.04652295501392752,0.04652382652985986,0.04652447549943742,0.046524943968350684,0.04652526678179883,0.04652547277012794,0.04652558574212081,0.04652562531705704,0.04652560762157643,0.046525545873229546,0.04652545086894876,0.04652533139382673,0.046525194563130826,0.04652504610822725,0.04652489061554085,0.0465247317261651,0.046524572302448636,0.0465244145668787,0.04652426021785196,0.04652411052601807,0.04652396641432592,0.04652382852452046,0.04652369727222766,0.04652357289252637,0.04652345547759888,0.046523345007682584,0.046523241376555675,0.04652314441235912,0.046523053894588065,0.046522969567898836,0.04652289115323772,0.04652281835681677,0.04652275087721433,0.04652268841103877,0.046522630657250416,0.04652257732060547,0.04652252811417851,0.04652248276121742,0.046522440996460704,0.04652240256705143,0.046522367232986576,0.046522334767435676,0.04652230495668049,0.046522277600010625,0.04652225250940074,0.046522229509159296,0.04652220843541142,0.04652218913562598,0.046522171468087584,0.04652215530127914,0.046522140513365035,0.046522126991600826,0.0465221146317827,0.04652210333769289,0.04652209302056637,0.04652208359862626,0.04652207499655998,0.046522067145079685,0.046522059980470286,0.046522053444183004,0.04652204748245681,0.046522042045970456,0.04652203708947353,0.046522032571470036,0.046522028453951134
7,0.056634194339376644,0.0567272396065235,0.057097341151989604,0.057611908714443376,0.05813762084231224,0.05861296664435842,0.05901848751124492,0.05935393598906635,0.05962643843849256,0.059845113081143694,0.06001886376072807,0.060155605646281134,0.06026209288862967,0.060343977803827206,0.06040594457621484,0.0604518546936322,0.060484881281278685,0.06050762575239983,0.06052221642756991,0.06053039090479936,0.060533564479608955,0.06053288683775912,0.06052928897982099,0.06052352204141122,0.06051618939973455,0.0605077732204168,0.06049865640037441,0.060489140697286364,0.06047946169994007,0.06046980118106211,0.06046029728138527,0.06045105289677208,0.06044214257682702,0.06043361819076536,0.06042551357285041,0.06041784832348263,0.060410630912306355,0.06040386120453509,0.06039753251136424,0.06039163324794997,0.06038614826831571,0.06038105993467599,0.06037634896879902,0.06037199512488029,0.060367977716558795,0.060364276025124244,0.060360869611136576,0.06035773854790415,0.060354863592056794,0.06035222630355023,0.060349809125411324,0.06034759543167608,0.06034556955030933,0.060343716766673716,0.0603420233122383,0.06034047634211498,0.060339063904350274,0.06033777490350241,0.0603365990602861,0.06033552686884248,0.06033454955286232,0.06033365902135608,0.06033284782496499,0.060332109113183534,0.06033143659295935,0.06033082448896313,0.06033026750565853,0.060329760791386994,0.0603292999043962,0.06032888078099371,0.0603284997055743,0.06032815328280996,0.0603278384116326,0.06032755226107804,0.060327292247898755,0.06032705601589871,0.060326841416709236,0.06032664649223613,0.06032646945830315,0.06032630868975232,0.06032616270665462,0.060326030161724775,0.0603259098286686,0.060325800591613306,0.060325701435400475,0.06032561143661619,0.06032552975551203,0.060325455628536126,0.06032538836153928,0.06032532732355232,0.06032527194110787,0.06032522169312404,0.0603251761061295,0.06032513474999305,0.060325097233979955,0.060325063203186015,0.060325032335292884,0.060325004337626616,0.060324978944421896,0.060324955914363675,0.060324935028393804
8,0.06994434848438157,0.07002183989167615,0.07033585716063151,0.07077938441382715,0.07122985713984316,0.07162653370522201,0.07195014373667537,0.07220139399548241,0.07238875076350562,0.07252266732869772,0.07261318975867537,0.0726691296660203,0.07269790207152729,0.07270561743256809,0.0726972524185853,0.07267682953980674,0.07264758069043065,0.07261208789776961,0.07257240147658033,0.07253013807342168,0.0724865615709816,0.07244264965835748,0.07239914851526116,0.07235661767716278,0.07231546680242823,0.07227598576525554,0.0722383692503004,0.07220273681890883,0.0721691492472155,0.07213762179642752,0.07210813496042133,0.07208064314056647,0.07205508161936369,0.07203137213958526,0.0720094273421696,0.0719891542716879,0.07197045712189819,0.0719532393632059,0.07193740536920253,0.07192286163840736,0.07190951769035885,0.07189728670095191,0.07188608593020611,0.0718758369859546,0.07186646595890192,0.07185790345799772,0.07185008456942649,0.07184294875822762,0.0718364397278647,0.0718305052497972,0.07182509697287197,0.07182017022028844,0.07181568378008475,0.07181159969380084,0.07180788304706406,0.07180450176467948,0.07180142641216002,0.07179863000527202,0.0717960878284043,0.0717937772624141,0.07179167762230511,0.07178977000467676,0.07178803714507755,0.07178646328487369,0.07178503404740827,0.07178373632310374,0.07178255816302201,0.0717814886805553,0.07178051796063487,0.07177963697619133,0.07177883751112771,0.07177811208975328,0.07177745391187701,0.07177685679330395,0.0717763151113426,0.0717758237549805,0.07177537807915582,0.07177497386317737,0.07177460727251594,0.0717742748241101,0.07177397335458335,0.07177369999136025,0.07177345212619836,0.07177322739120649,0.0717730236369686,0.07177283891251739,0.07177267144726268,0.07177251963443415,0.07177238201606811,0.07177225726931814,0.0717721441940198,0.07177204170144981,0.07177194880399566,0.0717718646058496,0.07177178829450472,0.07177171913305525,0.07177165645320933,0.07177159964895878,0.07177154817076102,0.07177150152029486,0.07177145924575314
9,0.07905395377769132,0.07909839883667794,0.07928769517276013,0.07955999313443562,0.07982733561175445,0.08004279982434288,0.08019244615147311,0.08027907794327958,0.08031192988595809,0.08030161424612864,0.08025802544771245,0.08018965248436608,0.08010348991698849,0.0800051722110797,0.07989917104235869,0.0797889925780398,0.0796773532163206,0.07956632891032553,0.07945747934567926,0.07935195013557675,0.0792505564680485,0.07915385134862134,0.07906218114086783,0.0789757306686377,0.07889455975516925,0.0788186327442632,0.07874784227517008,0.07868202835648686,0.07862099359841315,0.0785645153097186,0.07851235504013765,0.07846426604527383,0.07841999906609846,0.07837930674482484,0.07834194694131856,0.078307685166327,0.07827629630894826,0.0782475658029161,0.0782212903501129,0.07819727829739101,0.07817534974492427,0.0781553364493916,0.07813708157305668,0.07812043931984342,0.07810527449119624,0.07809146198793918,0.07807888627862769,0.0780674408506225,0.07805702765647982,0.07804755656505093,0.07803894482455988,0.07803111654298625,0.07802400218940676,0.0780175381187531,0.07801166612173858,0.0780063330005975,0.07800149017081698,0.07799709328878733,0.0779931019046625,0.07798947913966409,0.0779861913868925,0.07798320803438645,0.07798050120946912,0.07797804554297298,0.07797581795220762,0.07797379744145926,0.07797196491877369,0.07797030302799175,0.07796879599476222,0.07796742948568557,0.07796619047931044,0.07796506714844557,0.07796404875252862,0.07796312553939869,0.07796228865570184,0.07796153006526672,0.07796084247454414,0.07796021926492136,0.07795965443085065,0.07795914252371944,0.07795867860065615,0.0779582581780594,0.07795787718919842,0.077957531945806,0.07795721910314207,0.0779569356281282,0.07795667877056717,0.07795644603688205,0.07795623516631801,0.0779560441092968,0.07795587100777789,0.07795571417750428,0.07795557209175757,0.0779554433667144,0.07795532674809712,0.07795522109909495,0.0779551253894121,0.07795503868534372,0.0779549601407086,0.07795488898865875,0.07795482453431263
