protein_num,time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20
56,1.15E-06,1.15E-06,1.15E-06,1.14E-06,1.12E-06,1.07E-06,1.02E-06,9.68E-07,9.15E-07,8.67E-07,8.23E-07,7.83E-07,7.48E-07,7.17E-07,6.89E-07,6.64E-07,6.42E-07,6.22E-07,6.04E-07,5.88E-07,5.74E-07
57,6.04E-07,6.04E-07,6.03E-07,5.99E-07,5.86E-07,5.64E-07,5.37E-07,5.08E-07,4.81E-07,4.55E-07,4.32E-07,4.12E-07,3.93E-07,3.76E-07,3.62E-07,3.48E-07,3.37E-07,3.26E-07,3.17E-07,3.09E-07,3.02E-07
58,3.11E-07,3.11E-07,3.11E-07,3.09E-07,3.03E-07,2.91E-07,2.77E-07,2.63E-07,2.48E-07,2.35E-07,2.23E-07,2.12E-07,2.03E-07,1.94E-07,1.87E-07,1.80E-07,1.74E-07,1.68E-07,1.64E-07,1.59E-07,1.56E-07
59,1.58E-07,1.58E-07,1.58E-07,1.57E-07,1.53E-07,1.48E-07,1.41E-07,1.33E-07,1.26E-07,1.19E-07,1.13E-07,1.08E-07,1.03E-07,9.86E-08,9.47E-08,9.12E-08,8.82E-08,8.54E-08,8.30E-08,8.08E-08,7.89E-08
60,7.86E-08,7.86E-08,7.85E-08,7.81E-08,7.66E-08,7.38E-08,7.03E-08,6.65E-08,6.29E-08,5.96E-08,5.65E-08,5.38E-08,5.14E-08,4.92E-08,4.72E-08,4.55E-08,4.40E-08,4.26E-08,4.14E-08,4.03E-08,3.93E-08
61,3.85E-08,3.85E-08,3.85E-08,3.83E-08,3.76E-08,3.62E-08,3.45E-08,3.27E-08,3.09E-08,2.93E-08,2.78E-08,2.64E-08,2.52E-08,2.41E-08,2.32E-08,2.23E-08,2.16E-08,2.09E-08,2.03E-08,1.98E-08,1.93E-08
62,1.86E-08,1.86E-08,1.86E-08,1.85E-08,1.81E-08,1.75E-08,1.67E-08,1.58E-08,1.49E-08,1.41E-08,1.34E-08,1.28E-08,1.22E-08,1.17E-08,1.12E-08,1.08E-08,1.04E-08,1.01E-08,9.80E-09,9.54E-09,9.31E-09
63,8.82E-09,8.82E-09,8.81E-09,8.77E-09,8.61E-09,8.31E-09,7.92E-09,7.50E-09,7.10E-09,6.72E-09,6.38E-09,6.06E-09,5.79E-09,5.54E-09,5.32E-09,5.13E-09,4.95E-09,4.79E-09,4.66E-09,4.53E-09,4.42E-09
64,4.12E-09,4.12E-09,4.12E-09,4.10E-09,4.03E-09,3.89E-09,3.71E-09,3.51E-09,3.32E-09,3.15E-09,2.98E-09,2.84E-09,2.71E-09,2.59E-09,2.49E-09,2.40E-09,2.32E-09,2.24E-09,2.18E-09,2.12E-09,2.07E-09
65,1.90E-09,1.90E-09,1.90E-09,1.89E-09,1.86E-09,1.79E-09,1.71E-09,1.62E-09,1.53E-09,1.45E-09,1.38E-09,1.31E-09,1.25E-09,1.19E-09,1.15E-09,1.10E-09,1.07E-09,1.03E-09,1.00E-09,9.77E-10,9.53E-10
66,8.60E-10,8.60E-10,8.59E-10,8.56E-10,8.42E-10,8.13E-10,7.76E-10,7.35E-10,6.95E-10,6.58E-10,6.24E-10,5.94E-10,5.66E-10,5.42E-10,5.20E-10,5.01E-10,4.84E-10,4.69E-10,4.55E-10,4.43E-10,4.32E-10
67,3.84E-10,3.84E-10,3.84E-10,3.82E-10,3.76E-10,3.63E-10,3.47E-10,3.29E-10,3.11E-10,2.94E-10,2.79E-10,2.65E-10,2.53E-10,2.42E-10,2.33E-10,2.24E-10,2.16E-10,2.09E-10,2.03E-10,1.98E-10,1.93E-10
68,1.69E-10,1.69E-10,1.69E-10,1.68E-10,1.66E-10,1.60E-10,1.53E-10,1.45E-10,1.37E-10,1.30E-10,1.23E-10,1.17E-10,1.12E-10,1.07E-10,1.02E-10,9.87E-11,9.53E-11,9.22E-11,8.96E-11,8.71E-11,8.50E-11
69,7.33E-11,7.33E-11,7.32E-11,7.30E-11,7.18E-11,6.95E-11,6.63E-11,6.29E-11,5.95E-11,5.63E-11,5.34E-11,5.08E-11,4.84E-11,4.63E-11,4.45E-11,4.28E-11,4.13E-11,4.00E-11,3.89E-11,3.78E-11,3.69E-11
70,3.13E-11,3.13E-11,3.13E-11,3.12E-11,3.07E-11,2.97E-11,2.84E-11,2.69E-11,2.55E-11,2.41E-11,2.29E-11,2.17E-11,2.07E-11,1.98E-11,1.90E-11,1.83E-11,1.77E-11,1.71E-11,1.66E-11,1.62E-11,1.58E-11
71,1.32E-11,1.32E-11,1.32E-11,1.32E-11,1.30E-11,1.25E-11,1.20E-11,1.14E-11,1.07E-11,1.02E-11,9.64E-12,9.17E-12,8.75E-12,8.37E-12,8.03E-12,7.73E-12,7.46E-12,7.22E-12,7.01E-12,6.82E-12,6.65E-12
72,5.49E-12,5.49E-12,5.48E-12,5.46E-12,5.39E-12,5.22E-12,4.99E-12,4.73E-12,4.47E-12,4.23E-12,4.01E-12,3.82E-12,3.64E-12,3.48E-12,3.34E-12,3.22E-12,3.10E-12,3.00E-12,2.92E-12,2.84E-12,2.77E-12
73,2.25E-12,2.25E-12,2.25E-12,2.24E-12,2.21E-12,2.14E-12,2.05E-12,1.94E-12,1.84E-12,1.74E-12,1.65E-12,1.57E-12,1.49E-12,1.43E-12,1.37E-12,1.32E-12,1.27E-12,1.23E-12,1.20E-12,1.16E-12,1.13E-12
74,9.10E-13,9.10E-13,9.10E-13,9.10E-13,8.95E-13,8.67E-13,8.29E-13,7.86E-13,7.44E-13,7.04E-13,6.67E-13,6.34E-13,6.05E-13,5.78E-13,5.55E-13,5.34E-13,5.16E-13,4.99E-13,4.84E-13,4.71E-13,4.59E-13
75,3.63E-13,3.63E-13,3.64E-13,3.62E-13,3.57E-13,3.46E-13,3.31E-13,3.14E-13,2.97E-13,2.81E-13,2.67E-13,2.53E-13,2.42E-13,2.31E-13,2.22E-13,2.13E-13,2.06E-13,1.99E-13,1.93E-13,1.88E-13,1.83E-13
76,1.43E-13,1.43E-13,1.42E-13,1.41E-13,1.41E-13,1.37E-13,1.31E-13,1.24E-13,1.17E-13,1.11E-13,1.05E-13,9.99E-14,9.53E-14,9.11E-14,8.74E-14,8.41E-14,8.12E-14,7.85E-14,7.62E-14,7.41E-14,7.23E-14
77,5.56E-14,5.55E-14,5.45E-14,5.72E-14,5.47E-14,5.31E-14,5.08E-14,4.82E-14,4.56E-14,4.32E-14,4.09E-14,3.89E-14,3.71E-14,3.54E-14,3.40E-14,3.27E-14,3.16E-14,3.05E-14,2.96E-14,2.88E-14,2.81E-14
78,2.13E-14,2.16E-14,2.14E-14,2.03E-14,2.10E-14,2.04E-14,1.95E-14,1.85E-14,1.75E-14,1.66E-14,1.57E-14,1.49E-14,1.42E-14,1.36E-14,1.31E-14,1.26E-14,1.21E-14,1.17E-14,1.14E-14,1.11E-14,1.08E-14
79,8.09E-15,8.10E-15,8.41E-15,8.88E-15,7.97E-15,7.74E-15,7.41E-15,7.03E-15,6.65E-15,6.29E-15,5.96E-15,5.67E-15,5.40E-15,5.17E-15,4.95E-15,4.77E-15,4.60E-15,4.45E-15,4.32E-15,4.20E-15,4.09E-15
80,3.03E-15,2.89E-15,2.66E-15,4.83E-15,2.98E-15,2.90E-15,2.77E-15,2.63E-15,2.49E-15,2.35E-15,2.23E-15,2.12E-15,2.02E-15,1.94E-15,1.86E-15,1.78E-15,1.72E-15,1.67E-15,1.62E-15,1.57E-15,1.53E-15
81,1.12E-15,2.02E-15,1.51E-15,2.65E-15,1.10E-15,1.07E-15,1.03E-15,9.73E-16,9.22E-16,8.73E-16,8.26E-16,7.85E-16,7.49E-16,7.15E-16,6.86E-16,6.60E-16,6.37E-16,6.16E-16,5.98E-16,5.81E-16,5.67E-16
82,4.09E-16,-1.29E-16,7.02E-16,-2.62E-16,4.03E-16,3.92E-16,3.75E-16,3.53E-16,3.37E-16,3.18E-16,3.02E-16,2.87E-16,2.74E-16,2.62E-16,2.51E-16,2.41E-16,2.33E-16,2.25E-16,2.18E-16,2.12E-16,2.07E-16
83,1.47E-16,1.99E-15,1.46E-16,-6.74E-16,1.45E-16,1.42E-16,1.35E-16,1.30E-16,1.22E-16,1.13E-16,1.09E-16,1.04E-16,9.87E-17,9.49E-17,9.05E-17,8.71E-17,8.41E-17,8.12E-17,7.87E-17,7.67E-17,7.47E-17
84,5.25E-17,4.67E-16,5.99E-17,-1.20E-15,5.19E-17,5.04E-17,4.83E-17,4.86E-17,4.34E-17,4.20E-17,3.89E-17,3.65E-17,3.52E-17,3.39E-17,3.23E-17,3.11E-17,2.99E-17,2.89E-17,2.81E-17,2.73E-17,2.66E-17
85,1.85E-17,3.70E-15,2.13E-16,-3.75E-16,1.83E-17,1.77E-17,1.70E-17,1.41E-17,1.53E-17,1.49E-17,1.37E-17,1.32E-17,1.24E-17,1.24E-17,1.14E-17,1.09E-17,1.05E-17,1.03E-17,9.94E-18,9.62E-18,9.38E-18
86,6.44E-18,-6.42E-16,7.17E-17,-9.28E-16,6.36E-18,6.32E-18,5.94E-18,7.98E-18,5.34E-18,4.93E-18,4.78E-18,4.70E-18,4.32E-18,4.35E-18,3.97E-18,3.84E-18,3.60E-18,3.53E-18,3.46E-18,3.39E-18,3.28E-18
87,2.22E-18,1.52E-15,-3.28E-17,9.35E-16,2.19E-18,2.34E-18,2.05E-18,3.89E-18,1.84E-18,2.34E-18,1.65E-18,1.42E-18,1.46E-18,1.12E-18,1.37E-18,1.32E-18,1.21E-18,1.37E-18,1.21E-18,1.17E-18,1.13E-18
88,7.55E-19,-2.82E-15,-2.10E-16,7.48E-16,7.46E-19,8.16E-19,6.97E-19,-4.15E-18,6.27E-19,3.86E-19,5.61E-19,4.25E-19,5.33E-19,1.14E-19,4.66E-19,4.64E-19,4.62E-19,4.88E-19,3.94E-19,3.95E-19,3.98E-19
89,2.54E-19,2.69E-15,8.36E-17,2.86E-15,2.51E-19,2.69E-19,2.35E-19,3.04E-18,2.08E-19,4.58E-19,1.89E-19,1.21E-19,1.70E-19,2.53E-19,1.57E-19,1.55E-19,1.01E-19,1.05E-19,1.69E-19,1.18E-19,1.44E-19
90,8.45E-20,1.09E-15,5.88E-17,1.45E-15,8.37E-20,3.14E-20,7.81E-20,2.93E-18,6.71E-20,-2.54E-18,6.30E-20,8.25E-20,2.01E-20,-2.04E-19,5.22E-20,5.05E-20,1.55E-19,5.57E-20,5.22E-20,4.53E-20,6.56E-20
91,2.78E-20,-2.19E-15,-3.11E-16,2.86E-15,2.75E-20,7.17E-20,2.57E-20,1.79E-18,2.43E-20,2.88E-19,2.07E-20,3.44E-20,9.93E-21,-1.27E-19,1.72E-20,-1.65E-20,-1.12E-19,1.98E-19,1.52E-20,2.59E-20,1.84E-20
92,9.06E-21,6.48E-16,-5.51E-16,-9.16E-16,8.85E-21,8.03E-21,8.38E-21,-1.32E-18,8.32E-21,2.17E-18,6.76E-21,2.14E-20,3.02E-20,-2.01E-19,5.60E-21,1.21E-20,4.03E-20,-4.94E-20,6.19E-20,1.60E-20,-2.93E-22
93,2.92E-21,1.07E-15,4.23E-17,1.09E-15,2.90E-21,8.41E-20,2.70E-21,-9.34E-19,5.42E-21,7.29E-19,2.18E-21,5.11E-21,5.95E-20,-2.76E-19,1.80E-21,-1.12E-20,-5.15E-21,-5.41E-20,-1.42E-20,3.14E-20,-2.96E-20
94,9.29E-22,8.42E-16,2.34E-16,-1.93E-15,8.35E-22,4.70E-20,8.60E-22,-4.27E-18,1.23E-21,3.22E-19,6.95E-22,-4.42E-20,2.21E-20,-8.56E-22,5.75E-22,-1.74E-20,-1.25E-19,-7.13E-21,-1.48E-19,6.46E-21,2.21E-20
95,2.93E-22,-2.25E-15,-1.57E-16,-4.30E-15,6.17E-22,-7.48E-20,2.71E-22,-3.53E-18,-8.21E-22,-2.20E-18,2.19E-22,4.95E-20,7.37E-20,1.45E-20,1.82E-22,1.02E-20,-5.38E-20,6.11E-20,7.48E-21,1.56E-21,6.32E-21
96,9.14E-23,-4.91E-15,8.76E-17,-3.57E-15,1.05E-22,1.06E-19,8.54E-23,-6.77E-19,2.56E-21,3.88E-19,6.85E-23,1.93E-19,2.79E-20,-2.87E-19,5.67E-23,5.14E-21,-4.96E-20,2.04E-20,-2.89E-20,-1.64E-20,8.16E-22
97,2.82E-23,-1.84E-17,-2.37E-16,1.21E-15,-1.03E-24,1.41E-19,2.71E-23,4.40E-19,-8.69E-22,-7.74E-19,2.12E-23,2.94E-20,-4.97E-21,1.09E-19,1.75E-23,3.08E-20,-4.24E-20,4.52E-21,-2.99E-20,-1.87E-20,7.80E-21
