protein_num,time0,time1,time2,time3,time4,time5,time6,time7,time8,time9,time10,time11,time12,time13,time14,time15,time16,time17,time18,time19,time20
11,0.11406062,0.015197885,0.001792319,5.53E-04,3.30E-04,2.68E-04,2.47E-04,2.39E-04,2.35E-04,2.33E-04,2.31E-04,2.30E-04,2.29E-04,2.28E-04,2.27E-04,2.26E-04,2.26E-04,2.25E-04,2.25E-04,2.24E-04,2.24E-04
12,0.09504739,0.006964619,5.89E-04,1.55E-04,8.67E-05,6.87E-05,6.26E-05,6.02E-05,5.91E-05,5.85E-05,5.80E-05,5.77E-05,5.74E-05,5.72E-05,5.70E-05,5.68E-05,5.66E-05,5.65E-05,5.63E-05,5.62E-05,5.61E-05
13,0.07312143,0.002922406,1.78E-04,4.02E-05,2.10E-05,1.62E-05,1.47E-05,1.40E-05,1.37E-05,1.36E-05,1.35E-05,1.34E-05,1.33E-05,1.32E-05,1.32E-05,1.31E-05,1.31E-05,1.31E-05,1.30E-05,1.30E-05,1.30E-05
14,0.052229024,0.001125698,5.01E-05,9.68E-06,4.74E-06,3.56E-06,3.18E-06,3.03E-06,2.97E-06,2.93E-06,2.90E-06,2.88E-06,2.86E-06,2.85E-06,2.84E-06,2.82E-06,2.81E-06,2.80E-06,2.80E-06,2.79E-06,2.78E-06
15,0.034818683,3.99E-04,1.31E-05,2.17E-06,9.97E-07,7.30E-07,6.45E-07,6.13E-07,5.98E-07,5.89E-07,5.83E-07,5.79E-07,5.75E-07,5.72E-07,5.69E-07,5.67E-07,5.64E-07,5.62E-07,5.61E-07,5.59E-07,5.58E-07
16,0.021762509,1.30E-04,3.20E-06,4.57E-07,1.96E-07,1.40E-07,1.23E-07,1.16E-07,1.13E-07,1.11E-07,1.10E-07,1.09E-07,1.08E-07,1.08E-07,1.07E-07,1.07E-07,1.06E-07,1.06E-07,1.05E-07,1.05E-07,1.05E-07
17,0.012801745,3.86E-05,7.31E-07,9.04E-08,3.64E-08,2.53E-08,2.19E-08,2.06E-08,2.01E-08,1.97E-08,1.95E-08,1.93E-08,1.92E-08,1.91E-08,1.90E-08,1.89E-08,1.88E-08,1.87E-08,1.86E-08,1.86E-08,1.85E-08
18,0.007111964,1.04E-05,1.56E-07,1.68E-08,6.37E-09,4.32E-09,3.70E-09,3.47E-09,3.36E-09,3.31E-09,3.27E-09,3.24E-09,3.21E-09,3.19E-09,3.17E-09,3.15E-09,3.14E-09,3.12E-09,3.11E-09,3.10E-09,3.09E-09
19,0.003434542,2.35E-06,2.90E-08,2.79E-09,1.00E-09,6.66E-10,5.68E-10,5.33E-10,5.17E-10,5.09E-10,5.04E-10,5.00E-10,4.96E-10,4.93E-10,4.91E-10,4.89E-10,4.87E-10,4.85E-10,4.83E-10,4.82E-10,4.80E-10
20,8.89E-04,3.07E-07,3.13E-09,2.75E-10,9.64E-11,6.44E-11,5.57E-11,5.30E-11,5.23E-11,5.22E-11,5.24E-11,5.26E-11,5.28E-11,5.30E-11,5.32E-11,5.34E-11,5.35E-11,5.37E-11,5.38E-11,5.39E-11,5.40E-11
